frequency,statuses_count
2,2085
2,919
2,1888
2,3242
2,234
2,1269
2,963
2,67
2,4887
2,1063
2,218
2,80
2,3220
2,35
2,740
2,414
2,453
2,461
2,1197
2,3635
2,1373
2,636
2,3533
2,99
2,2148
2,396
2,2340
2,1498
2,1406
2,1879
2,503
2,529
2,2078
2,446
2,1262
2,785
2,1474
2,798
2,605
2,164
2,489
2,776
2,768
2,956
2,2531
2,3364
2,560
2,801
2,1368
2,2911
2,673
2,803
2,851
2,579
2,2483
2,525
2,1078
2,2577
2,596
2,4551
2,1083
2,484
2,2795
2,1022
2,108
2,303
2,3766
2,1055
1,10243
1,2633
1,1571
1,1433
1,889
1,410
1,3768
1,1234
1,1768
1,927
1,578
1,2530
1,1644
1,1509
1,1492
1,2381
1,4294
1,11332
1,953
1,4346
1,1284
1,1651
1,539
1,4642
1,4536
1,781
1,8032
1,1152
1,3033
1,5598
1,1949
1,6598
1,2469
1,8011
1,1816
1,3110
1,1000
1,37
1,1566
1,2007
1,715
1,8369
1,10252
1,177
1,2100
1,5498
1,911
1,38088
1,1080
1,3489
1,4001
1,1931
1,69
1,704
1,145
1,544
1,8038
1,1207
1,577
1,11766
1,2143
1,18357
1,23217
1,962
1,2017
1,3540
1,5284
1,12504
1,2016
1,1146
1,1655
1,1769
1,13459
1,1927
1,4862
1,1276
1,1996
1,2648
1,1873
1,1231
1,1198
1,666
1,748
1,2048
1,2451
1,3832
1,2848
1,1980
1,163
1,1067
1,5119
1,1846
1,365
1,2777
1,454
1,878
1,3711
1,3456
1,2878
1,9592
1,6988
1,10118
1,3482
1,2615
1,1435
1,2515
1,7831
1,6498
1,256
1,6250
1,526
1,1215
1,1389
1,6954
1,1280
1,2780
1,1239
1,5304
1,3087
1,275
1,4399
1,2232
1,12423
1,1729
1,1308
1,1303
1,7152
1,783
1,16810
1,1855
1,11486
1,1056
1,1799
1,1108
1,677
1,943
1,3205
1,2968
1,2570
1,811
1,549
1,1159
1,4769
1,672
1,3948
1,3055
1,1548
1,12984
1,4534
1,5692
1,2170
1,9210
1,1718
1,1395
1,13706
1,9572
1,1687
1,10979
1,3343
1,2175
1,1024
1,840
1,2958
1,1330
1,4257
1,2341
1,2403
1,1615
1,1286
1,3444
1,3953
1,2884
1,5363
1,2117
1,9761
1,2568
1,2791
1,5715
1,11406
1,551
1,6159
1,1396
1,7170
1,2289
1,2489
1,2785
1,3591
1,18738
1,1381
1,2650
1,1107
1,1427
1,3804
1,2354
1,2620
1,935
1,3196
1,4821
1,869
1,384
1,16563
1,5704
1,1185
1,1801
1,2804
1,1632
1,1684
1,3872
1,195
1,404
1,2701
1,857
1,671
1,3036
1,354
1,3880
1,5052
1,6994
1,598
1,7592
1,3812
1,3381
1,8884
1,2956
1,1844
1,3236
1,1612
1,14317
1,1572
1,2140
1,5082
1,4802
1,1774
1,3849
1,1390
1,3213
1,79
1,1806
1,1437
1,1174
1,1456
1,2247
1,3398
1,3709
1,6948
1,6735
1,5491
1,4329
1,2652
1,3255
1,3656
1,2337
1,694
1,1088
1,4835
1,7730
1,5743
1,11394
1,2144
1,4073
1,3184
1,3167
1,2851
1,412
1,2915
1,3742
1,1019
1,12125
1,4730
1,3148
1,4791
1,2252
1,1327
1,2159
1,938
1,7230
1,2390
1,1363
1,1736
1,2675
1,2087
1,700
1,377
1,1578
1,4325
1,2547
1,6979
1,5508
1,1789
1,4189
1,5091
1,4890
1,18750
1,1050
1,2081
1,912
1,10228
1,4555
1,2076
1,2010
1,12082
1,3322
1,3904
1,1608
1,3733
1,1762
1,1673
1,626
1,2823
1,5416
1,2726
1,4489
1,1781
1,663
1,1407
1,1226
1,1136
1,989
1,652
1,1542
1,806
1,13823
1,1057
1,4194
1,1210
1,4855
1,6075
1,1445
1,2321
1,6921
1,1512
1,366
1,1923
1,2430
1,18865
1,3803
1,2157
1,4947
1,4858
1,2109
1,3615
1,5011
1,1647
1,3207
1,4112
1,36893
1,4645
1,17221
1,4285
1,203
1,1470
1,1095
1,7168
1,9991
1,2364
1,4976
1,1867
1,1112
1,49
1,432
1,2789
1,2198
1,1605
1,1040
1,691
1,665
1,4085
1,193
1,2690
1,2091
1,6883
1,3039
1,5233
1,2622
1,1735
1,264
1,10560
1,1900
1,910
1,4707
1,1515
1,3481
1,323
1,115
1,4038
1,2372
1,8757
1,5368
1,1265
1,5581
1,3581
1,3447
1,6803
1,2971
1,692
1,4516
1,1814
1,1953
1,9117
1,3585
1,2840
1,1476
1,1962
1,1863
1,1059
1,10411
1,1747
1,3933
1,1670
1,7489
1,14973
1,29406
1,14000
1,2172
1,6767
1,10665
1,6322
1,640
1,1134
1,973
1,1149
1,2101
1,2326
1,2730
1,6811
1,470
1,1209
1,2410
1,1701
1,3944
1,2743
1,7590
1,4071
1,4923
1,5281
1,4173
1,1658
1,1346
1,204
1,1350
1,4335
1,2832
1,2518
1,4798
1,1518
1,3843
1,5289
1,1641
1,1471
1,389
1,3138
1,1171
1,2799
1,4953
1,4158
1,2041
1,10873
1,1036
1,2603
1,737
1,2123
1,6291
1,4403
1,643
1,1694
1,805
1,6056
1,4458
1,5814
1,4517
1,5517
1,3548
1,12413
1,6512
1,1245
1,1132
1,547
1,3102
1,6262
1,4373
1,1990
1,7767
1,5684
1,425
1,2908
1,3698
1,4363
1,5364
1,3188
1,4419
1,9167
1,4101
1,5606
1,1842
1,987
1,1200
1,9207
1,324
1,12569
1,5734
1,1405
1,725
1,2711
1,7284
1,1738
1,9414
1,3358
1,2052
1,719
1,6338
1,1860
1,8585
1,3142
1,2020
1,7567
1,5563
1,15945
1,3618
1,5850
1,12345
1,5242
1,5546
1,2314
1,6587
1,94
1,478
1,5299
1,6346
1,2379
1,2071
1,11161
1,7900
1,448
1,951
1,2089
1,2944
1,764
1,8695
1,9125
1,5218
1,2307
1,1851
1,4077
1,5471
1,2536
1,4448
1,6263
1,7550
1,1130
1,3510
1,1415
1,1131
1,4362
1,8958
1,5201
1,1713
1,2755
1,3687
1,497
1,7877
1,2930
1,659
1,2253
1,7520
1,6497
1,14216
1,711
1,540
1,10811
1,3186
1,2983
1,6565
1,8596
1,2046
1,2273
1,392
1,3689
1,141
1,162
1,3775
1,2538
1,7478
1,7804
1,2626
1,2179
1,556
1,8633
1,782
1,1809
1,3678
1,3416
1,1584
1,3178
1,1969
1,24239
1,6582
1,2567
1,899
1,2339
1,408
1,12846
1,2331
1,3501
1,1852
1,3042
1,395
1,2653
1,5261
1,3694
1,3211
1,1704
1,8294
1,4079
1,622
1,8269
1,990
1,8752
1,312
1,1896
1,1049
1,6355
1,9255
1,2502
1,2881
1,7035
1,619
1,668
1,6236
1,4172
1,1127
1,5008
1,37369
1,1717
1,4470
1,2767
1,2177
1,8112
1,2425
1,4532
1,3463
1,1994
1,1302
1,8905
1,1754
1,2481
1,1984
1,3440
1,346
1,5941
1,1431
1,4074
1,2292
1,4944
1,1763
1,3124
1,1593
1,2127
1,2005
1,2864
1,214
1,9023
1,254
1,3623
1,2333
1,602
1,3907
1,5095
1,3929
1,7579
1,4261
1,714
1,4016
1,808
1,4646
1,939
1,6828
1,5204
1,835
1,2627
1,4843
1,2651
1,335
1,3934
1,3862
1,5361
1,4507
1,1277
1,1013
1,5687
1,1664
1,3391
1,6951
1,1084
1,3513
1,627
1,2808
1,1514
1,2645
1,334
1,2215
1,4126
1,4022
1,4464
1,3323
1,2507
1,2657
1,3366
1,5215
1,8426
1,2837
1,19372
1,746
1,979
1,8056
1,817
1,952
1,7571
1,444
1,1410
1,1259
1,4736
1,278
1,2256
1,787
1,6028
1,318
1,3267
1,2423
1,2182
1,2714
1,1924
1,4157
1,1848
1,3961
1,4671
1,794
1,2192
1,940
1,1580
1,2467
1,1294
1,2997
1,3003
1,2659
1,1909
1,4738
1,5098
1,1011
1,4364
1,4244
1,1156
1,3735
1,63
1,4249
1,2059
1,625
1,2744
1,762
1,1188
1,3154
1,1504
1,3114
1,7234
1,1825
1,530
1,1271
1,2924
1,273
1,828
1,10191
1,3991
1,7621
1,166
1,1310
1,22999
1,1983
1,743
1,1700
1,4051
1,1068
1,2588
1,1256
1,11136
1,1553
1,2702
1,2555
1,718
1,44641
1,860
1,3050
1,3244
1,7523
1,1522
1,2039
1,778
1,822
1,5156
1,4790
1,3176
1,921
1,689
1,4745
1,6642
1,3873
1,291
1,3172
1,3527
1,5323
1,6910
1,8141
1,1979
1,2477
1,3081
1,1006
1,2286
1,885
1,5615
1,332
1,18530
1,7003
1,5950
1,10109
1,1026
1,904
1,3043
1,615
1,4603
1,5841
1,5623
1,447
1,5377
1,4140
1,1334
1,297
1,2561
1,864
1,10788
1,2710
1,10139
1,1662
1,367
1,7009
1,82
1,4573
1,2134
1,1595
1,6984
1,916
1,10512
1,1773
1,2346
1,3248
1,4344
1,6030
1,2240
1,796
1,6002
1,2251
1,4665
1,1753
1,726
1,1387
1,6436
1,3913
1,5186
1,348
1,559
1,1703
1,1432
1,728
1,1725
1,1366
1,15229
1,3238
1,660
1,1075
1,3426
1,8432
1,3670
1,5640
1,6160
1,6744
1,12880
1,1018
1,5449
1,6631
1,4902
1,7294
1,1426
1,873
1,774
1,858
1,1115
1,1305
1,3147
1,1788
1,1060
1,2343
1,1034
1,1583
1,675
1,6032
1,763
1,5046
1,22432
1,1790
1,154
1,3215
1,4520
1,611
1,519
1,1072
1,4435
1,2906
1,3841
1,5502
1,2762
1,1105
1,572
1,597
1,4356
1,1331
1,417
1,9831
1,1412
1,403
1,2628
1,3462
1,1772
1,2168
1,38829
1,347
1,1510
1,2910
1,3235
1,1726
1,1232
1,1911
1,3210
1,1336
1,508
1,3987
1,4538
1,2844
1,1606
1,3753
1,7133
1,206
1,2118
1,5421
1,1129
1,713
1,2393
1,4891
1,1635
1,2687
1,10122
1,4570
1,1069
1,6831
1,22424
1,3450
1,3926
1,2152
1,3125
1,12531
1,2470
1,3312
1,1045
1,1759
1,592
1,5383
1,3301
1,4652
1,12336
1,514
1,1568
1,4585
1,733
1,10643
1,767
1,1228
1,1823
1,7569
1,353
1,1371
1,5888
1,3855
1,1732
1,1367
1,5717
1,6362
1,2448
1,3002
1,3420
1,18878
1,9948
1,4740
1,4309
1,2998
1,5808
1,11663
1,4243
1,7376
1,5001
1,4490
1,2921
1,2854
1,2353
1,6966
1,12060
1,1338
1,4048
1,3601
1,1449
1,2415
1,784
1,2246
1,3346
1,5611
1,13578
1,1
1,22239
1,6603
1,1235
1,2108
1,859
1,3230
1,6289
1,6259
1,6182
1,5192
1,1546
1,4203
1,4047
1,2047
1,1963
1,2980
1,3165
1,3268
1,1543
1,1313
1,2660
1,2595
1,2986
1,690
1,1386
1,1748
1,1812
1,3023
1,1604
1,8164
1,2120
1,5556
1,14556
1,6239
1,2638
1,2044
1,452
1,1440
1,1378
1,5536
1,3918
1,2510
1,4932
1,11066
1,4472
1,1247
1,5905
1,2976
1,3493
1,3737
1,1631
1,2230
1,1051
1,1657
1,2268
1,6794
1,2560
1,709
1,1423
1,3194
1,1418
1,4044
1,638
1,650
1,3700
1,3316
1,8687
1,1881
1,770
1,20347
1,4445
1,2655
1,6903
1,4338
1,2057
1,1283
1,1404
1,1500
1,3502
1,2517
1,4935
1,388
1,3158
1,5551
1,906
1,1087
1,4600
1,2224
1,4241
1,4111
1,5881
1,837
1,17687
1,9099
1,6723
1,8054
1,4530
1,2918
1,1212
1,7415
1,12069
1,10175
1,5956
1,10362
1,2543
1,3739
1,1292
1,2174
1,4539
1,3637
1,1708
1,492
1,2358
1,1540
1,7047
1,1960
1,3609
1,3815
1,398
1,1151
1,863
1,3833
1,2349
1,1372
1,3762
1,4706
1,522
1,5509
1,1295
1,3311
1,4072
1,2966
1,1194
1,1961
1,2617
1,6282
1,2235
1,4006
1,698
1,1081
1,5675
1,2836
1,3136
1,9224
1,914
1,2871
1,3347
1,3667
1,2203
1,2454
1,4306
1,4114
1,2088
1,1628
1,1158
1,7102
1,996
1,5349
1,6205
1,11473
1,7702
1,2002
1,2386
1,1450
1,2271
1,797
1,5802
1,5756
1,376
1,3361
1,3875
1,9791
1,7733
1,1402
1,1126
1,2287
1,9248
1,257
1,1766
1,604
1,2186
1,2788
1,5602
1,5436
1,2453
1,1413
1,1528
1,3359
1,1320
1,3401
1,378
1,7548
1,1392
1,1203
1,6222
1,11705
1,183
1,5375
1,3038
1,1796
1,2457
1,10571
1,641
1,2759
1,1025
1,2366
1,4801
1,7887
1,6299
1,5381
1,786
1,8751
1,11604
1,6309
1,8520
1,2138
1,4358
1,1216
1,2811
1,1833
1,2936
1,2684
1,908
1,3438
1,667
1,6832
1,2325
1,7123
1,2217
1,8374
1,3321
1,3261
1,1750
1,7468
1,1472
1,1654
1,1266
1,3160
1,5585
1,13186
1,1977
1,4672
1,4278
1,1270
1,882
1,1109
1,790
1,2427
1,791
1,3979
1,1539
1,8622
1,9982
1,5178
1,15589
1,438
1,742
1,1290
1,14229
1,5423
1,1257
1,3040
1,1727
1,897
1,1189
1,7438
1,3265
1,685
1,1241
1,8960
1,2859
1,8856
1,925
1,538
1,4762
1,4505
1,127
1,11178
1,3386
1,1181
1,1187
1,4442
1,14311
1,8509
1,3546
1,3197
1,462
1,971
1,3217
1,4617
1,2374
1,8989
1,3532
1,1475
1,1942
1,9972
1,2284
1,9854
1,2646
1,568
1,4216
1,2445
1,4995
1,60
1,2301
1,833
1,3552
1,1667
1,285
1,9555
1,3983
1,1033
1,8372
1,1401
1,84
1,4882
1,893
1,9149
1,1102
1,1379
1,2191
1,3777
1,331
1,7946
1,1784
1,2255
1,2376
1,2169
1,2975
1,9406
1,1178
1,10469
1,2012
1,2208
1,2219
1,3075
1,7544
1,4010
1,1874
1,4714
1,4774
1,7501
1,2572
1,3851
1,4903
1,1155
1,2705
1,2147
1,6902
1,732
1,1792
1,1613
1,8424
1,5097
1,3686
1,344
1,4265
1,3619
1,3266
1,13739
1,1316
1,1906
1,3299
1,3759
1,11371
1,2625
1,1157
1,960
1,2904
1,2640
1,1524
1,1315
1,1857
1,5818
1,1818
1,5100
1,3924
1,3950
1,8405
1,5017
1,629
1,1369
1,800
1,892
1,6422
1,118
1,4097
1,3865
1,6782
1,4576
1,2222
1,7100
1,831
1,1946
1,5044
1,1230
1,2905
1,1092
1,286
1,933
1,5128
1,3589
1,1552
1,903
1,1436
1,4186
1,3616
1,6317
1,186
1,22441
1,868
1,3795
1,1478
1,5179
1,1551
1,2606
1,3004
1,1455
1,2888
1,1666
1,9363
1,2293
1,9862
1,4977
1,6608
1,7934
1,2335
1,6412
1,2587
1,5396
1,261
1,2156
1,1341
1,5872
1,1508
1,2277
1,5495
1,1913
1,439
1,10251
1,2103
1,1689
1,4066
1,6978
1,706
1,11305
1,8847
1,2288
1,9566
1,1808
1,8912
1,1382
1,4567
1,1589
1,1616
1,3470
1,3859
1,2592
1,7922
1,1620
1,3732
1,1611
1,2166
1,1619
1,3854
1,330
1,2969
1,262
1,230
1,3144
1,4276
1,4269
1,6780
1,445
1,2989
1,870
1,581
1,14604
1,1142
1,1897
1,9173
1,305
1,2845
1,3596
1,26379
1,2375
1,1461
1,2562
1,4064
1,846
1,7880
1,3334
1,4678
1,1995
1,10774
1,3938
1,10435
1,7151
1,317
1,2524
1,6264
1,7010
1,2557
1,4980
1,3375
1,3187
1,98
1,2097
1,3253
1,9295
1,4221
1,411
1,1601
1,5897
1,2031
1,5012
1,4088
1,5072
1,1246
1,2868
1,2086
1,2218
1,2468
1,8086
1,3649
1,3014
1,5524
1,3341
1,3908
1,2084
1,5752
1,109
1,3228
1,1810
1,1535
1,5059
1,1482
1,474
1,1119
