frequency,statuses_count
2,1837
2,1338
2,911
2,3357
2,81
2,2696
2,269
2,82
2,2267
2,8791
2,2404
2,1015
2,1084
2,760
2,642
2,2626
2,1575
2,589
2,810
2,6284
2,874
2,10500
2,730
2,1838
2,370
2,3157
2,748
2,804
2,2457
2,1360
2,901
2,1185
2,787
2,1158
2,1424
2,266
2,417
2,995
2,1868
2,614
2,1869
2,3748
2,12356
2,1427
2,559
2,6215
2,2429
2,581
2,1646
2,282
2,747
2,6209
2,2373
2,197
2,2419
2,398
2,3371
2,1983
2,12537
2,432
2,806
2,790
2,2060
2,1918
2,226
2,117
2,362
2,3952
2,933
2,745
2,378
2,1316
2,951
2,4313
2,1187
2,1942
2,3153
2,538
2,1373
2,952
2,1639
2,189
2,291
2,35
2,837
2,2633
2,4290
2,412
2,682
2,779
2,4651
2,1896
2,105
2,37
2,820
2,1835
2,931
2,880
2,2560
2,1884
2,8061
2,174
2,1754
2,519
2,1381
2,491
2,91
2,1030
2,349
2,161
2,3356
2,3064
2,3610
2,1707
2,929
2,2261
2,137
2,437
2,947
2,23
2,1149
2,8473
2,680
2,4704
2,853
2,41
2,2571
2,873
2,684
2,350
2,2509
2,388
2,817
2,2494
2,9335
2,111
2,53
2,186
2,2589
2,1698
2,3747
2,1054
2,706
2,1580
2,198
2,250
2,996
2,2597
2,1308
2,1962
2,2023
2,295
2,411
2,1116
2,113
2,1478
2,1829
2,2236
2,40
2,4
2,1822
2,2470
2,237
2,1063
2,3720
2,1782
2,1061
2,167
2,1500
2,1129
2,842
2,84
2,1036
2,52
2,725
2,703
2,624
2,4653
2,710
2,1929
2,890
2,571
2,2873
2,5
2,500
2,2942
2,669
2,2468
2,2587
2,1197
2,1072
2,2569
2,2188
2,353
2,439
2,2932
2,3911
2,2515
2,2120
2,1521
2,734
2,1248
2,149
2,98
2,4106
2,1085
2,2720
2,1690
2,1218
2,6118
2,1001
2,764
2,83
2,377
2,94
2,7165
2,752
2,4012
2,1274
2,7929
2,313
2,435
2,3061
2,1901
2,2161
2,13068
2,1625
2,585
2,575
2,816
2,3244
2,210
2,814
2,661
2,1003
2,972
2,560
2,262
2,1207
2,245
2,791
2,509
2,861
2,1320
2,324
2,1365
2,278
2,666
2,1981
2,1160
2,293
2,807
2,440
2,1234
2,393
2,1474
2,1355
2,2069
2,1276
2,380
2,399
2,268
2,10
2,2784
2,1385
2,541
2,3245
2,1044
2,359
2,2852
2,998
2,1341
2,444
2,185
2,1915
2,596
2,375
2,199
2,448
2,337
2,214
2,310
2,1289
2,73
2,231
2,259
2,1051
2,2481
2,866
2,1959
2,154
2,3041
2,681
2,1702
2,631
2,2756
2,452
2,277
2,390
2,1031
2,2354
2,2875
2,503
2,347
2,543
2,2100
2,908
2,870
2,1371
2,1203
2,3373
2,97
2,425
2,274
2,685
2,2835
2,690
2,1673
2,1985
2,2238
2,578
2,488
2,542
2,3816
2,1330
2,1549
2,1009
2,206
2,511
2,4628
2,2475
2,878
2,633
2,471
2,4225
2,304
2,840
2,1926
2,750
2,1361
2,1452
2,1496
2,3676
2,1761
2,93
2,140
2,722
2,2591
2,1830
2,90
2,118
2,181
2,2890
2,3451
2,639
2,4206
2,3213
2,2411
2,2323
2,1982
2,1259
2,3028
2,822
2,1979
2,1368
2,6324
2,3485
2,1849
2,5121
2,4413
2,1062
2,423
2,241
2,523
2,1827
2,298
2,1550
2,233
2,2203
2,3330
2,212
2,2937
2,115
2,333
2,1482
2,1527
2,525
2,1238
2,1196
2,13
2,335
2,805
2,702
2,1481
2,1738
2,1947
2,7191
2,4094
2,1931
2,136
2,568
2,2695
2,821
2,1047
2,2832
2,1113
2,144
2,2234
2,253
2,2280
2,2386
2,114
2,1968
2,1220
2,803
2,1386
2,3128
2,1024
2,1508
2,457
2,207
2,1331
2,71
2,548
2,1359
2,1402
2,354
2,3332
2,124
2,891
2,2136
2,693
2,917
2,498
2,930
2,827
2,445
2,2454
2,497
2,1151
2,1283
2,213
2,6533
2,569
2,7831
2,794
2,5970
2,57
2,177
2,1589
2,2209
2,584
2,914
2,162
2,1545
1,4424
1,2154
1,4078
1,17637
1,2967
1,3169
1,2379
1,211
1,1141
1,3488
1,4291
1,2612
1,7626
1,3227
1,3127
1,4236
1,14244
1,3663
1,1636
1,392
1,25974
1,1168
1,1042
1,5986
1,5245
1,6269
1,2611
1,1467
1,1112
1,6631
1,10317
1,2929
1,5081
1,6760
1,14468
1,1412
1,19457
1,3581
1,405
1,4348
1,1435
1,4908
1,484
1,2082
1,6124
1,2106
1,3805
1,4462
1,2460
1,8234
1,8625
1,2606
1,2211
1,1088
1,2396
1,2159
1,14760
1,6930
1,25934
1,7521
1,19432
1,1483
1,4817
1,2822
1,697
1,7045
1,9351
1,10129
1,1974
1,9509
1,3704
1,18697
1,2437
1,421
1,7349
1,3660
1,2282
1,6452
1,238
1,7477
1,1902
1,7133
1,2976
1,6583
1,9151
1,330
1,5891
1,3729
1,3077
1,4341
1,1098
1,1175
1,155
1,15200
1,3129
1,927
1,396
1,4478
1,1842
1,1315
1,8940
1,3317
1,3043
1,5594
1,2806
1,2269
1,3192
1,18120
1,2799
1,9370
1,3016
1,635
1,10112
1,6523
1,1239
1,9979
1,1384
1,10884
1,2516
1,2532
1,7635
1,905
1,2713
1,2309
1,13882
1,2960
1,2164
1,1722
1,336
1,13088
1,781
1,2496
1,10649
1,2231
1,16039
1,379
1,1601
1,1541
1,1284
1,478
1,1505
1,2575
1,6057
1,2299
1,1512
1,4703
1,7496
1,1183
1,1499
1,6287
1,735
1,1396
1,2263
1,2108
1,3170
1,8326
1,6476
1,2093
1,2511
1,403
1,331
1,8469
1,1825
1,7342
1,4264
1,23225
1,7438
1,4175
1,4897
1,3279
1,3538
1,4327
1,8743
1,647
1,7320
1,14033
1,3183
1,2665
1,6929
1,5464
1,1354
1,8096
1,4669
1,724
1,2028
1,3116
1,1451
1,13670
1,1397
1,173
1,7580
1,5304
1,2763
1,1530
1,1579
1,1134
1,780
1,9407
1,2452
1,2283
1,2425
1,1462
1,836
1,287
1,6948
1,4554
1,4935
1,4645
1,5588
1,1013
1,7750
1,2300
1,25
1,4920
1,1564
1,455
1,1653
1,2798
1,6456
1,4526
1,815
1,156
1,1403
1,16248
1,736
1,1772
1,24125
1,3224
1,3699
1,479
1,272
1,10122
1,21954
1,6416
1,1794
1,4319
1,1872
1,3340
1,2078
1,2380
1,945
1,3291
1,1620
1,3608
1,1067
1,7907
1,1179
1,3494
1,4377
1,5172
1,5253
1,42366
1,2630
1,5150
1,709
1,5270
1,1092
1,2991
1,8404
1,11646
1,570
1,522
1,1650
1,5839
1,16778
1,5199
1,3962
1,20495
1,8344
1,13712
1,16126
1,2453
1,4386
1,7767
1,1399
1,1652
1,18209
1,1147
1,2508
1,4263
1,4071
1,2904
1,2205
1,7482
1,777
1,4705
1,489
1,1321
1,25880
1,5937
1,5287
1,7857
1,4062
1,2625
1,3942
1,1595
1,2770
1,5679
1,3998
1,11671
1,2709
1,239
1,3137
1,5536
1,6920
1,5372
1,4697
1,3231
1,2083
1,5804
1,1635
1,1753
1,5465
1,7374
1,4303
1,107
1,2010
1,16171
1,10123
1,9832
1,10022
1,9932
1,402
1,634
1,11687
1,3760
1,2993
1,2057
1,2772
1,4249
1,3883
1,4407
1,1539
1,4075
1,5412
1,3114
1,9794
1,11415
1,1814
1,18872
1,4625
1,1909
1,19963
1,2712
1,4927
1,1210
1,3812
1,1262
1,3432
1,524
1,2257
1,475
1,11973
1,4203
1,3209
1,13923
1,4142
1,85
1,2044
1,2668
1,591
1,2311
1,10674
1,316
1,429
1,3324
1,2288
1,1641
1,3780
1,2601
1,796
1,3544
1,4793
1,630
1,4037
1,8578
1,3639
1,1336
1,717
1,5359
1,4050
1,9387
1,3692
1,8683
1,1643
1,7284
1,2264
1,4557
1,2710
1,11621
1,1209
1,3588
1,5343
1,4085
1,2243
1,1334
1,5006
1,5457
1,3007
1,10840
1,950
1,2644
1,1839
1,586
1,1800
1,10725
1,3354
1,1517
1,3678
1,833
1,2112
1,611
1,11076
1,958
1,4089
1,4541
1,1720
1,813
1,4429
1,221
1,1560
1,1110
1,23740
1,5669
1,13181
1,921
1,1543
1,1395
1,2170
1,9667
1,4680
1,3290
1,9659
1,4714
1,6395
1,9284
1,4098
1,225
1,2493
1,3633
1,3325
1,9440
1,1893
1,1060
1,2043
1,701
1,10141
1,11974
1,997
1,2417
1,3266
1,1231
1,2289
1,1124
1,3753
1,1687
1,1393
1,3465
1,1756
1,1897
1,1588
1,4727
1,1193
1,36733
1,632
1,2489
1,395
1,798
1,1498
1,1049
1,2631
1,1676
1,2711
1,2107
1,567
1,1033
1,5921
1,15074
1,6705
1,629
1,26773
1,6548
1,2031
1,9101
1,5762
1,746
1,612
1,7902
1,1762
1,3411
1,248
1,5573
1,1984
1,8240
1,2827
1,5226
1,5445
1,13398
1,597
1,6224
1,4104
1,15
1,5961
1,782
1,720
1,903
1,7203
1,4182
1,19420
1,2745
1,3890
1,6757
1,2683
1,3725
1,4077
1,1657
1,4623
1,5034
1,4157
1,2629
1,594
1,3700
1,838
1,2523
1,2395
1,3401
1,407
1,1068
1,4799
1,1264
1,4463
1,592
1,11393
1,5808
1,4775
1,801
1,10517
1,1228
1,8198
1,9605
1,148
1,8937
1,5974
1,2640
1,934
1,4536
1,1398
1,7042
1,1407
1,275
1,2357
1,1917
1,1864
1,1576
1,3242
1,6784
1,10307
1,3207
1,1018
1,645
1,163
1,1928
1,11561
1,6084
1,297
1,419
1,2244
1,4378
1,3580
1,3271
1,562
1,3250
1,4398
1,894
1,1807
1,3685
1,10574
1,2585
1,2315
1,7893
1,1327
1,957
1,2072
1,2841
1,11827
1,2659
1,2958
1,1480
1,1769
1,5630
1,545
1,4342
1,1438
1,15479
1,9563
1,2423
1,2480
1,1679
1,3630
1,6282
1,824
1,2204
1,1115
1,51343
1,5419
1,3164
1,461
1,5466
1,1624
1,2548
1,16574
1,514
1,6484
1,2461
1,11710
1,24
1,3856
1,2025
1,7906
1,2538
1,5060
1,1933
1,1674
1,422
1,4207
1,1288
1,5834
1,4446
1,551
1,473
1,4427
1,755
1,401
1,4931
1,5989
1,3374
1,176
1,1728
1,327
1,8318
1,180
1,329
1,6153
1,6194
1,4132
1,14887
1,7494
1,2163
1,7712
1,1747
1,677
1,1035
1,665
1,1310
1,4426
1,4057
1,7180
1,1173
1,7384
1,6481
1,14447
1,175
1,937
1,7516
1,6773
1,6172
1,1757
1,3361
1,15064
1,3694
1,504
1,157
1,11754
1,3501
1,1120
1,1910
1,15017
1,6072
1,3134
1,2337
1,3656
1,2245
1,2149
1,8563
1,2449
1,1263
1,772
1,6275
1,2029
1,10159
1,18000
1,3282
1,3199
1,3788
1,3969
1,164
1,5167
1,1557
1,220
1,184
1,9093
1,208
1,1871
1,13873
1,247
1,531
1,196
1,615
1,9408
1,1495
1,1245
1,1815
1,5265
1,1053
1,1418
1,3460
1,749
1,623
1,3329
1,2838
1,961
1,2193
1,11202
1,230
1,20920
1,63017
1,4010
1,1808
1,3863
1,2274
1,502
1,7003
1,1863
1,1663
1,13541
1,6653
1,507
1,6258
1,5988
1,1623
1,3004
1,855
1,3466
1,3055
1,920
1,4802
1,2346
1,3458
1,13727
1,14636
1,19642
1,2607
1,13383
1,4675
1,146
1,4100
1,7201
1,5252
1,1026
1,3175
1,5024
1,17057
1,1559
1,848
1,959
1,3173
1,2080
1,5189
1,13055
1,1319
1,2076
1,6297
1,7221
1,381
1,2678
1,7454
1,5943
1,2488
1,5539
1,5076
1,11441
1,1563
1,2052
1,3387
1,2518
1,1059
1,12288
1,738
1,7688
1,2886
1,9940
1,809
1,2641
1,971
1,2067
1,2883
1,5353
1,1329
1,4425
1,7764
1,17822
1,1171
1,11844
1,34
1,4468
1,3534
1,1437
1,7991
1,356
1,2343
1,1322
1,3462
1,7661
1,1265
1,3687
1,2556
1,11943
1,1391
1,1826
1,6596
1,1734
1,6984
1,6532
1,3864
1,1874
1,5724
1,4668
1,689
1,3813
1,3415
1,686
1,3877
1,3973
1,7493
1,14438
1,2705
1,23132
1,12368
1,2533
1,3386
1,4507
1,1236
1,5336
1,1806
1,2422
1,2087
1,4230
1,2802
1,1812
1,3754
1,12120
1,532
1,2314
1,7190
1,5146
1,6354
1,12754
1,1459
1,8144
1,644
1,1775
1,10114
1,935
1,4580
1,944
1,696
1,1298
1,3846
1,7274
1,1423
1,613
1,18066
1,2559
1,1963
1,406
1,13966
1,656
1,28281
1,1578
1,819
1,898
1,9439
1,2617
1,15600
1,3490
1,4115
1,5232
1,6746
1,2893
1,1244
1,758
1,2226
1,4621
1,3759
1,653
1,1222
1,10633
1,5325
1,3576
1,1582
1,1211
1,2039
1,1145
1,6250
1,8907
1,5356
1,2301
1,2394
1,3954
1,485
1,6935
1,8258
1,851
1,8628
1,4452
1,19396
1,657
1,6538
1,10609
1,7224
1,5812
1,5432
1,3503
1,5871
1,10408
1,209
1,6103
1,3979
1,825
1,3006
1,1302
1,7804
1,2562
1,19889
1,263
1,4747
1,5625
1,219
1,718
1,19221
1,1475
1,2645
1,5924
1,2555
1,10791
1,9908
1,7310
1,3521
1,3407
1,3868
1,8142
1,4138
1,573
1,5596
1,11201
1,716
1,1966
1,1566
1,10355
1,1416
1,8523
1,18669
1,7080
1,1823
1,468
1,6694
1,1242
1,7261
1,5485
1,5155
1,4409
1,18956
1,1847
1,3611
1,1195
1,4460
1,3640
1,2853
1,887
1,544
1,10919
1,6055
1,436
1,5563
1,4274
1,168
1,896
1,4456
1,527
1,3741
1,397
1,8244
1,1352
1,649
1,5166
1,517
1,5462
1,572
1,60
1,530
1,4323
1,3256
1,3204
1,11847
1,218
1,10640
1,1240
1,698
1,2294
1,7993
1,1644
1,1892
1,966
1,1770
1,8309
1,2686
1,974
1,153
1,9544
1,2913
1,1420
1,32
1,8781
1,1592
1,4963
1,3665
1,5210
1,3045
1,2142
1,7304
1,7334
1,103
1,72
1,7687
1,939
1,3869
1,1789
1,1776
1,2046
1,4152
1,3443
1,1640
1,2008
1,740
1,1700
1,8641
1,2811
1,15365
1,5548
1,10534
1,47730
1,4139
1,1972
1,4513
1,1075
1,2259
1,9120
1,2517
1,5112
1,10658
1,29161
1,1093
1,2462
1,6677
1,2502
1,2467
1,3681
1,2643
1,839
1,1858
1,179
1,1726
1,6880
1,1221
1,3225
1,3393
1,2522
1,11787
1,8629
1,2413
1,1736
1,12216
1,2889
1,2656
1,4662
1,463
1,9975
1,418
1,10310
1,4179
1,1150
1,2376
1,2096
1,2910
1,3248
1,1602
1,771
1,2356
1,14319
1,5087
1,4604
1,506
1,6567
1,190
1,1253
1,1610
1,11831
1,4316
1,786
1,2412
1,7492
1,1697
1,2983
1,10937
1,482
1,13139
1,9536
1,3009
1,18041
1,6039
1,3121
1,3855
1,22976
1,68
1,1138
1,893
1,2525
1,3658
1,38
1,1010
1,2842
1,5575
1,818
1,141
1,66
1,2117
1,1109
1,2407
1,2747
1,1627
1,1285
1,3672
1,307
1,1076
1,576
1,826
1,5887
1,1434
1,10664
1,2135
1,662
1,4110
1,3887
1,383
1,3310
1,1986
1,1105
1,10703
1,13104
1,2019
1,138
1,1677
1,4272
1,7115
1,769
1,1970
1,5392
1,490
1,1445
1,2977
1,54
1,2627
1,102
1,7511
1,2017
1,8934
1,2214
1,4130
1,849
1,1333
1,6936
1,2459
1,7321
1,3261
1,18
1,3988
1,3789
1,3677
1,1924
1,6768
1,942
1,143
1,7362
1,6870
1,11293
1,3346
1,1292
1,6440
1,1746
1,4821
1,9355
1,4841
1,1039
1,8072
1,1742
1,2949
1,3395
1,829
1,1128
1,1126
1,2439
1,8438
1,132
1,7556
1,2155
1,2855
1,1382
1,6505
1,981
1,4268
1,258
1,1405
1,9103
1,1131
1,20047
1,1140
1,2303
1,5509
1,458
1,10064
1,385
1,1912
1,355
1,6046
1,367
1,4608
1,2463
1,178
1,6834
1,442
1,3196
1,8333
1,3379
1,793
1,33
1,732
1,1378
1,12410
1,1174
1,2390
1,1494
1,6045
1,3022
1,7277
1,1514
1,652
1,11507
1,5835
1,10831
1,12392
1,540
1,3804
1,7263
1,4441
1,5177
1,1774
1,5094
1,5409
1,5041
1,3123
1,516
1,916
1,33607
1,2471
1,5692
1,1513
1,4250
1,159
1,9425
1,13501
1,493
1,6726
1,9309
1,583
1,4858
1,5663
1,2945
1,21801
1,588
1,1074
1,6800
1,4502
1,7182
1,2130
1,1337
1,3065
1,9874
1,6144
1,2675
1,27255
1,8034
1,10720
1,4376
1,5671
1,4036
1,6797
1,637
1,3388
1,2066
1,4767
1,1859
1,1017
1,3160
1,3019
1,10224
1,2897
1,1108
1,1436
1,13247
1,8185
1,8385
1,1955
1,6895
1,15252
1,17595
1,2483
1,3910
1,428
1,11488
1,53779
1,7376
1,1938
1,296
1,2344
1,1363
1,4141
1,3590
1,699
1,2534
1,7256
1,1504
1,5779
1,10149
1,5266
1,3645
1,6366
1,110
1,4835
1,5529
1,1648
1,4288
1,2746
1,3650
1,773
1,564
1,1714
1,3768
1,4648
1,4487
1,888
1,2191
1,9705
1,10776
1,11936
1,1534
1,5482
1,6106
1,8300
1,1241
1,16055
1,14996
1,5468
1,8890
1,2001
1,11998
1,13920
1,12332
1,5075
1,2490
1,251
1,2361
1,4025
1,1461
1,857
1,3106
1,2858
1,1270
1,1348
1,299
1,24776
1,8261
1,1095
1,5239
1,6642
1,3833
1,301
1,5179
1,13145
1,1347
1,1841
1,1731
1,1853
1,2049
1,7555
1,65649
1,2701
1,2172
1,1836
1,3366
1,1743
1,2864
1,808
1,6173
1,7961
1,1046
1,5892
1,729
1,4613
1,4692
1,2441
1,3925
1,3649
1,607
1,1568
1,962
1,5854
1,36
1,1458
1,4948
1,4665
1,4520
1,12792
1,236
1,892
1,1286
1,3523
1,3872
1,715
1,6253
1,1318
1,566
1,2200
1,7615
1,483
1,4365
1,5105
1,3995
1,8218
1,4837
1,8463
1,602
1,2109
1,8194
1,2371
1,3558
1,11985
1,1785
1,907
1,975
1,6096
1,3084
1,2165
1,4228
1,7783
1,4776
1,2834
1,188
1,15169
1,2743
1,5562
1,2920
1,1419
1,365
1,3350
1,3631
1,14
1,2252
1,430
1,1890
1,10819
1,4550
1,2372
1,2734
1,1122
1,8323
1,1273
1,2011
1,344
1,5131
1,261
1,2175
1,9197
1,691
1,1907
1,3131
1,4261
1,339
1,2443
1,5403
1,11283
1,1293
1,4709
1,242
1,1997
1,9984
1,5728
1,2308
1,12320
1,5561
1,4638
1,3586
1,638
1,5452
1,10680
1,1050
1,5859
1,4428
1,1065
1,2514
1,10580
1,767
1,368
1,10083
1,326
1,1387
1,5300
1,18431
1,13394
1,7052
1,11807
1,2178
1,7640
1,1189
1,4895
1,5053
1,4838
1,650
1,3513
1,563
1,3239
1,539
1,726
1,10933
1,4650
1,7955
1,6426
1,5629
1,733
1,3879
1,1831
1,1552
1,1279
1,2984
1,3717
1,1260
1,1439
1,2850
1,6602
1,3991
1,1577
1,6281
1,679
1,6359
1,2672
1,4193
1,5491
1,2808
1,1633
1,3418
1,1411
1,246
1,15486
1,12072
1,1254
1,1453
1,4602
1,4101
1,4423
1,20651
1,3368
1,5340
1,1621
1,2777
1,4716
1,3507
1,1477
1,4617
1,1515
1,6537
1,1200
1,1876
1,3404
1,480
1,949
1,290
1,3089
1,12316
1,832
1,4366
1,12148
1,1235
1,659
1,9033
1,3013
1,6121
1,5096
1,2115
1,12364
1,3779
1,847
1,550
1,3237
1,8644
1,12622
1,11893
1,1225
1,3557
1,1367
1,12032
1,314
1,6413
1,6557
1,2919
1,1464
1,1681
1,802
1,2530
1,222
1,10075
1,2564
1,5128
1,774
1,1529
1,8631
1,2581
1,4545
1,495
1,1342
1,2550
1,254
1,4208
1,1087
1,2679
1,6844
1,15095
1,1999
1,1767
1,2732
1,7811
1,641
1,5170
1,1732
1,864
1,1450
1,27211
1,9266
1,2541
1,7864
1,3505
1,3414
1,6036
1,1844
1,14433
1,2387
1,2298
1,16526
1,2370
1,739
1,1091
1,1127
1,3932
1,2635
1,1377
1,11602
1,1960
1,10653
1,3823
1,7874
1,3056
1,1551
1,3975
1,3625
1,5208
1,6474
1,2487
1,16076
1,5375
1,558
1,8213
1,3323
1,1658
1,6168
1,2085
1,3219
1,2804
1,4777
1,7237
1,994
1,5537
1,2821
1,5106
1,3254
1,3405
1,2774
1,7143
1,2347
1,3905
1,2004
1,2133
1,7567
1,4754
1,1266
1,3015
1,3008
1,11523
1,1729
1,3420
1,3707
1,4730
1,1034
1,9722
1,913
1,3270
1,5428
1,1170
1,1899
1,799
1,1376
1,1206
1,4481
1,2507
1,2899
1,14720
1,6561
1,1586
1,4941
1,3211
1,12974
1,5480
1,14458
1,25391
1,2872
1,4474
1,1176
1,501
1,5180
1,8124
1,1372
1,2405
1,1346
1,6211
1,1524
1,1712
1,16303
1,1848
1,10196
1,195
1,294
1,3862
1,8712
1,1958
1,4693
1,1198
1,655
1,547
1,3456
1,993
1,884
1,3269
1,2921
1,4260
1,1798
1,5108
1,4848
1,4961
1,904
1,955
1,6064
1,3003
1,4421
1,8467
1,1096
1,2184
1,4029
1,4944
1,2874
1,12808
1,11795
1,1953
1,5476
1,2809
1,1117
1,2276
1,2292
1,3706
1,2474
1,1449
1,616
1,12063
1,692
1,956
1,7651
1,12321
1,1686
1,1425
1,4743
1,3442
1,1143
1,859
1,3422
1,1422
1,7813
1,868
1,1735
1,5220
1,409
1,14825
1,16723
1,4170
1,10189
1,4899
1,6304
1,4162
1,9202
1,12359
1,1803
1,3313
1,1281
1,3105
1,4371
1,2694
1,3808
1,2118
1,4334
1,413
1,1587
1,1572
1,6488
1,1400
1,1226
1,2661
1,742
1,924
1,3763
1,2744
1,3182
1,95
1,3493
1,27925
1,4918
1,708
1,1961
1,10654
1,2750
1,664
1,2064
1,5046
1,4018
1,8499
1,2037
1,11400
1,2042
1,11428
1,16450
1,1965
1,2040
1,15824
1,1649
1,11333
1,6717
1,6663
1,1121
1,4718
1,2295
1,14983
1,4875
1,4312
1,3776
1,744
1,108
1,2885
1,15781
1,1583
1,9462
1,11706
1,5386
1,1921
1,3391
1,7848
1,11592
1,3832
1,856
1,1584
1,8776
1,5074
1,2968
1,985
1,6673
1,619
1,5186
1,899
1,4546
1,1303
1,1232
1,2391
1,3918
1,4766
