frequency,statuses_count
1,2534
1,5230
1,4667
1,917
1,5182
1,3986
1,2357
1,9741
1,3782
1,825
1,659
1,3783
1,2619
1,5099
1,6257
1,2630
1,6265
1,6067
1,724
1,4702
1,709
1,328
1,5397
1,980
1,3599
1,11452
1,13475
1,1475
1,2461
1,14626
1,1727
1,7698
1,1104
1,4554
1,5721
1,4055
1,2743
1,1887
1,1604
1,12874
1,10891
1,8614
1,2347
1,7385
1,6920
1,3853
1,11232
1,957
1,3533
1,5528
1,11409
1,4904
1,1398
1,4914
1,2517
1,840
1,12435
1,11324
1,4563
1,6002
1,2445
1,430
1,8296
1,5875
1,6803
1,22050
1,5712
1,16670
1,5190
1,7492
1,18271
1,27173
1,1340
1,1481
1,4483
1,9329
1,18299
1,895
1,6882
1,994
1,5485
1,3355
1,7157
1,14630
1,2594
1,25400
1,12273
1,7583
1,1456
1,5537
1,26181
1,6341
1,9371
1,16178
1,5343
1,2541
1,3504
1,1237
1,14179
1,884
1,3194
1,710
1,8170
1,40875
1,1255
1,10564
1,6934
1,3956
1,265
1,14156
1,1178
1,4246
1,18249
1,49
1,13726
1,111
1,8684
1,3034
1,1160
1,6765
1,5622
1,5180
1,1830
1,5299
1,743
1,11624
1,427
1,87
1,956
1,2966
1,18558
1,3090
1,240
1,12391
1,2200
1,3245
1,2258
1,5973
1,15883
1,3402
1,876
1,2124
1,15937
1,9301
1,11154
1,1622
1,1903
1,20063
1,7059
1,9366
1,7955
1,3898
1,2938
1,784
1,5079
1,36578
1,20380
1,356
1,8618
1,2172
1,5959
1,86
1,1558
1,4275
1,2676
1,11467
1,1434
1,650
1,2876
1,5730
1,2883
1,1971
1,256
1,2807
1,6173
1,1307
1,3027
1,6088
1,4688
1,5494
1,11897
1,2354
1,13274
1,785
1,2642
1,1087
1,1947
1,4720
1,3648
1,1614
1,1905
1,9257
1,4347
1,390
1,1278
1,1556
1,2933
1,5841
1,1263
1,3267
1,2079
1,4360
1,2203
1,19232
1,15314
1,3142
1,1723
1,3864
1,3589
1,12993
1,6683
1,12450
1,512
1,3109
1,5822
1,15373
1,3113
1,1368
1,5223
1,295
1,8813
1,3054
1,2039
1,6867
1,5183
1,6550
1,4576
1,5047
1,1459
1,8284
1,326
1,4693
1,1935
1,14320
1,9984
1,15030
1,7490
1,3359
1,5371
1,14062
1,4897
1,3875
1,18156
1,179
1,21376
1,10073
1,12649
1,498
1,999
1,1404
1,4201
1,28496
1,2726
1,14450
1,15509
1,6082
1,2555
1,1146
1,2296
1,2219
1,1488
1,6946
1,10885
1,11126
1,2015
1,13472
1,501
1,5348
1,364
1,9695
1,4368
1,2173
1,7092
1,10483
1,3207
1,3283
1,1217
1,1554
1,7477
1,98
1,3297
1,2171
1,7555
1,3562
1,2308
1,4051
1,1148
1,12415
1,424
1,2217
1,22054
1,1226
1,394
1,5106
1,5880
1,7611
1,4945
1,2559
1,967
1,6548
1,2087
1,5062
1,6300
1,13129
1,8915
1,1289
1,9585
1,2536
1,2382
1,2880
1,230
1,7263
1,15217
1,16392
1,13927
1,6414
1,9126
1,2158
1,1334
1,10248
1,19515
1,2688
1,12758
1,2275
1,1021
1,8241
1,3583
1,6214
1,1378
1,4330
1,7533
1,8318
1,2030
1,14659
1,6350
1,670
1,3217
1,928
1,4542
1,4438
1,1701
1,10282
1,7561
1,1347
1,603
1,1284
1,2072
1,5000
1,2667
1,2945
1,13765
1,3233
1,572
1,162
1,2313
1,1352
1,920
1,1159
1,7819
1,4845
1,1736
1,5380
1,454
1,3058
1,5767
1,3775
1,1006
1,7358
1,4857
1,833
1,5403
1,11316
1,6790
1,8725
1,1770
1,5199
1,10447
1,12352
1,2698
1,6526
1,1177
1,2542
1,6130
1,9931
1,4500
1,415
1,521
1,4864
1,625
1,1866
1,1387
1,17801
1,22
1,3700
1,2288
1,1452
1,2444
1,5
1,646
1,8276
1,146
1,9547
1,20139
1,1291
1,9298
1,929
1,689
1,6523
1,7421
1,12730
1,2312
1,1875
1,9805
1,722
1,4854
1,10
1,2976
1,17164
1,205
1,3834
1,7934
1,1800
1,2348
1,1742
1,7115
1,2794
1,9863
1,2202
1,13344
1,2499
1,7614
1,17906
1,3261
1,3173
1,4664
1,675
1,1297
1,10360
1,6139
1,514
1,2831
1,4116
1,3314
1,19908
1,7845
1,8348
1,2212
1,6057
1,1927
1,707
1,964
1,9346
1,12783
1,749
1,22233
1,1403
1,21172
1,8735
1,908
1,84
1,6440
1,2708
1,5338
1,16512
1,4979
1,7472
1,1767
1,6734
1,7192
1,13741
1,781
1,7795
1,5116
1,12945
1,11072
1,347
1,2135
1,1361
1,12814
1,3110
1,8153
1,924
1,12882
1,16954
1,1122
1,13926
1,6445
1,7128
1,16179
1,74
1,3106
1,4811
1,1794
1,2631
1,2209
1,12318
1,15165
1,3703
1,4940
1,2424
1,2678
1,1668
1,4104
1,1977
1,12312
1,5689
1,2732
1,359
1,847
1,2395
1,6474
1,14958
1,3531
1,2797
1,2772
1,2265
1,7974
1,19278
1,5019
1,22398
1,960
1,1730
1,1359
1,1786
1,684
1,1440
1,1813
1,587
1,1097
1,7531
1,3918
1,5760
1,3953
1,7846
1,15260
1,9574
1,7242
1,2259
1,7634
1,2042
1,2343
1,1779
1,4654
1,4273
1,3170
1,2729
1,1395
1,2561
1,2776
1,19042
1,1233
1,1753
1,641
1,21089
1,1631
1,3045
1,327
1,459
1,5362
1,1072
1,4140
1,10693
1,2501
1,654
1,16068
1,5511
1,6568
1,7753
1,624
1,14212
1,1369
1,9523
1,5803
1,3336
1,2319
1,2138
1,1647
1,3288
1,13898
1,1688
1,3409
1,421
1,2009
1,13330
1,130
1,9286
1,19740
1,2805
1,2850
1,14989
1,4622
1,3089
1,465
1,312
1,1039
1,1580
1,17194
1,1315
1,12262
1,2823
1,2025
1,3883
1,6188
1,8711
1,22452
1,8560
1,419
1,1213
1,1290
1,17039
1,17131
1,660
1,927
1,2647
1,2859
1,6294
1,7306
1,22474
1,3961
1,190
1,4585
1,1235
1,2241
1,11668
1,7090
1,981
1,10957
1,1717
1,3387
1,4153
1,1879
1,318
1,4549
1,5144
1,12636
1,7491
1,149
1,9624
1,11735
1,3148
1,770
1,8232
1,9108
1,17617
1,1950
1,2701
1,4876
1,22597
1,1509
1,1695
1,12432
1,4551
1,2664
1,1011
1,4671
1,1370
1,3774
1,3910
1,6650
1,3498
1,8298
1,9775
1,11612
1,3083
1,1797
1,3327
1,721
1,7174
1,6821
1,3227
1,2448
1,615
1,8591
1,5617
1,6698
1,1175
1,3646
1,2345
1,1678
1,1390
1,1738
1,6287
1,879
1,1417
1,8921
1,1816
1,1671
1,2638
1,2143
1,482
1,470
1,7862
1,6230
1,671
1,554
1,3277
1,6939
1,9947
1,3845
1,383
1,746
1,2116
1,526
1,741
1,7342
1,1211
1,3906
1,586
1,35110
1,5567
1,3878
1,22575
1,9813
1,2420
1,6048
1,1345
1,8158
1,125
1,52
1,4063
1,2281
1,3842
1,1401
1,181
1,2769
1,3677
1,4796
1,8967
1,353
1,4292
1,3346
1,17299
1,4019
1,255
1,2251
1,229
1,9067
1,10596
1,2987
1,697
1,10543
1,1471
1,2130
1,6297
1,5911
1,11433
1,11507
1,7783
1,580
1,898
1,339
1,3520
1,1441
1,1652
1,2535
1,3037
1,4377
1,10287
1,1447
1,10292
1,7433
1,12347
1,1142
1,1975
1,1269
1,11220
1,3248
1,3818
1,8109
1,4830
1,2713
1,16877
1,6022
1,19857
1,3749
1,13247
1,6419
1,1549
1,1230
1,13266
1,8551
1,8973
1,1138
1,958
1,2856
1,1002
1,7210
1,3529
1,1416
1,4108
1,4468
1,7674
1,1911
1,3510
1,558
1,7691
1,5962
1,2089
1,1765
1,2590
1,3401
1,1342
1,3169
1,4315
1,1600
1,6941
1,4225
1,636
1,6714
1,2845
1,2567
1,329
1,18683
1,11924
1,651
1,5623
1,7788
1,4064
1,7926
1,718
1,7346
1,13385
1,131
1,9976
1,8247
1,618
1,344
1,1169
1,5891
1,3942
1,370
1,5600
1,11209
1,900
1,4417
1,5950
1,2020
1,2826
1,4172
1,674
1,8404
1,23330
1,3302
1,2195
1,5682
1,19498
1,2775
1,3801
1,3637
1,5561
1,2591
1,1150
1,1676
1,15392
1,57
1,3426
1,2633
1,8233
1,2730
1,1301
1,1863
1,683
1,3903
1,3988
1,2612
1,12406
1,18872
1,29417
1,8098
1,1594
1,4548
1,5220
1,2510
1,4704
1,1422
1,2774
1,37077
1,4295
1,3303
1,9460
1,2780
1,1465
1,7211
1,1358
1,1225
1,1400
1,9473
1,14709
1,4665
1,273
1,4800
1,2091
1,2013
1,1167
1,7301
1,1650
1,858
1,18482
1,8082
1,6798
1,5021
1,7006
1,2436
1,3890
1,1848
1,2111
1,2038
1,1384
1,2606
1,3735
1,6221
1,2077
1,3229
1,3094
1,15615
1,1129
1,4065
1,1118
1,11606
1,3939
1,21414
1,3030
1,5607
1,1938
1,2073
1,8052
1,2155
1,10133
1,1873
1,2235
1,26197
1,892
1,3873
1,3907
1,14671
1,7800
1,10785
1,762
1,1520
1,472
1,1732
1,6000
1,15469
1,622
1,2917
1,252
1,8901
1,4906
1,2189
1,445
1,28014
1,4127
1,1042
1,3500
1,740
1,739
1,11857
1,1018
1,3383
1,3214
1,4133
1,7481
1,1807
1,4139
1,6322
1,96
1,1249
1,1260
1,2131
1,11557
1,1132
1,3682
1,189
1,12133
1,1168
1,4507
1,2378
1,4795
1,3276
1,3417
1,2192
1,2274
1,4061
1,3851
1,7046
1,2740
1,7854
1,607
1,2285
1,2204
1,13918
1,2482
1,4526
1,2490
1,4089
1,16168
1,447
1,869
1,5611
1,5214
1,4513
1,3312
1,2196
1,19886
1,9415
1,14971
1,1396
1,557
1,9937
1,3478
1,8340
1,815
1,6666
1,2696
1,14759
1,4
1,3070
1,3944
1,79
1,20291
1,180
1,13777
1,10245
1,12531
1,3640
1,389
1,1774
1,13845
1,3282
1,4566
1,951
1,2045
1,20558
1,1236
1,8433
1,1516
1,3189
1,4001
1,5614
1,379
1,6238
1,6516
1,3587
1,6780
1,317
1,5479
1,5365
1,3600
1,12756
1,5773
1,1713
1,2338
1,857
1,15358
1,7254
1,1883
1,1682
1,1834
1,4937
1,5860
1,5766
1,1463
1,567
1,3186
1,2799
1,6782
1,953
1,5523
1,10889
1,680
1,245
1,716
1,1793
1,2037
1,1933
1,2325
1,4791
1,56
1,631
1,8686
1,2146
1,1725
1,6989
1,2608
1,6031
1,3680
1,1633
1,3688
1,29962
1,1606
1,6471
1,121
1,7100
1,2604
1,1210
1,6332
1,5187
1,10513
1,2602
1,18629
1,4953
1,3425
1,78
1,23060
1,1735
1,16511
1,25456
1,1731
1,31476
1,18448
1,3192
1,3833
1,448
1,1608
1,10534
1,6160
1,2753
1,5186
1,4673
1,439
1,3808
1,2953
1,15667
1,6696
1,6508
1,5012
1,4023
1,1861
1,12590
1,6570
1,867
1,1258
1,1912
1,12709
1,220
1,549
1,3372
1,1733
1,1894
1,9946
1,31432
1,5568
1,771
1,7887
1,2687
1,138
1,4851
1,809
1,755
1,3332
1,14197
1,5241
1,2393
1,1543
1,2623
1,1163
1,3100
1,5424
1,1842
1,12706
1,1464
1,1711
1,4425
1,11114
1,527
1,9375
1,6326
1,9102
1,2992
1,13766
1,8679
1,5998
1,308
1,8632
1,2010
1,2685
1,9715
1,11665
1,3450
1,1860
1,5927
1,1435
1,6177
1,1005
1,477
1,27779
1,12903
1,3620
1,9268
1,8918
1,1399
1,9107
1,3972
1,11598
1,1095
1,399
1,1008
1,474
1,3077
1,503
1,18378
1,8407
1,12452
1,3158
1,4109
1,5273
1,38555
1,4802
1,2892
1,5861
1,12323
1,5052
1,2934
1,380
1,1068
1,340
1,2476
1,2303
1,9977
1,6703
1,7039
1,5837
1,2141
1,3127
1,19307
1,6705
1,443
1,540
1,5484
1,7886
1,13589
1,10393
1,10025
1,22239
1,6506
1,5204
1,9094
1,4831
1,973
1,3993
1,1173
1,2163
1,11639
1,6546
1,1468
1,12880
1,5173
1,4212
1,408
1,901
1,378
1,1053
1,1317
1,3655
1,28591
1,2059
1,15947
1,11175
1,969
1,334
1,2849
1,30411
1,1115
1,8234
1,42
1,8265
1,26359
1,5376
1,27192
1,4982
1,1328
1,1915
1,9469
1,15250
1,1810
1,5091
1,4405
1,6591
1,3974
1,623
1,4271
1,4534
1,700
1,6502
1,3836
1,2926
1,314
1,1906
1,2524
1,756
1,13023
1,4900
1,4311
1,10389
1,3521
1,4042
1,135
1,560
1,237
1,2695
1,13251
1,1663
1,4021
1,14278
1,3466
1,197
1,4668
1,6672
1,2894
1,14348
1,21272
1,4508
1,7096
1,14442
1,3073
1,5300
1,842
1,6312
1,2714
1,3856
1,493
1,10940
1,2301
1,275
1,1204
1,9353
1,787
1,14492
1,6610
1,7067
1,3674
1,4251
1,18012
1,7348
1,10547
1,2954
1,4522
1,7687
1,4348
1,2268
1,2835
1,9672
1,9213
1,5041
1,2585
1,51
1,304
1,3051
1,7111
1,11242
1,13437
1,18819
1,677
1,4834
1,8934
1,1893
1,4396
1,5064
1,5115
1,12712
1,8455
1,1252
1,14412
1,2981
1,2616
1,6468
1,3991
1,1182
1,3708
1,1814
1,11997
1,3971
1,2381
1,24596
1,1164
1,7755
1,551
1,3069
1,11441
1,3012
1,2088
1,1491
1,4380
1,5886
1,8335
1,2297
1,5205
1,1680
1,8180
1,5420
1,391
1,3874
1,24260
1,4412
1,303
1,6999
1,2460
1,2522
1,3211
1,2581
1,2879
1,7813
1,281
1,239
1,2256
1,5133
1,9458
1,10076
1,4759
1,296
1,2014
1,573
1,2527
1,4942
1,171
1,4747
1,12950
1,2503
1,5032
1,3337
1,22356
1,1444
1,2717
1,4578
1,12684
1,5677
1,14667
1,881
1,5970
1,164
1,2250
1,2326
1,12204
1,774
1,5065
1,1052
1,1381
1,5733
1,8671
1,2278
1,1046
1,3768
1,3342
1,22224
1,3215
1,241
1,274
1,4989
1,2873
1,4996
1,5769
1,6058
1,1871
1,2672
1,1988
1,7910
1,628
1,4527
1,7398
1,14633
1,4155
1,14876
1,3028
1,4352
1,11021
1,6617
1,844
1,5468
1,3400
1,532
1,27366
1,2238
1,519
1,1876
1,3926
1,5827
1,2624
1,4760
1,2832
1,3951
1,6426
1,904
1,12782
1,830
1,2511
1,8627
1,1430
1,1859
1,2164
1,537
1,1944
1,672
1,5155
1,9512
1,3868
1,9426
1,2868
1,2471
1,99
1,627
1,3032
1,1787
1,2425
1,2699
1,7130
1,7462
1,1320
1,732
1,4593
1,6533
1,6145
1,6656
1,577
1,3349
1,2977
1,1379
1,16654
1,30575
1,11528
1,3626
1,582
1,5536
1,11590
1,2334
1,10645
1,6344
1,12957
1,2365
1,17389
1,16038
1,17778
1,1014
1,1557
1,12637
1,1667
1,1141
1,1426
1,3999
1,2852
1,1105
1,1552
1,19214
1,1592
1,372
1,1823
1,17503
1,30399
1,1281
1,1662
1,5761
1,4686
1,4024
1,1190
1,12443
1,1815
1,8585
1,1205
1,1023
1,6212
1,3777
1,3467
1,2709
1,11123
1,1469
1,11434
1,679
1,15337
1,8537
1,8805
1,1062
1,5851
1,4003
1,92
1,3115
1,2105
1,10090
1,13306
1,2109
1,3452
1,5359
1,778
1,714
1,4662
1,1750
1,769
1,9531
1,10486
1,5574
1,2269
1,6353
1,3013
1,6253
1,13962
1,8987
1,5030
1,6940
1,1635
1,233
1,1354
1,16908
1,2270
1,3491
1,19282
1,17671
1,1201
1,4415
1,2041
1,5631
1,2108
1,5010
1,397
1,6038
1,1641
1,18195
1,1099
1,8278
1,26536
1,941
1,206
1,2497
1,175
1,1472
1,1812
1,6694
1,2636
1,4739
1,6924
1,3183
1,9711
1,538
1,258
1,19096
1,3755
1,593
1,1135
1,3532
1,1976
1,568
1,7880
1,9457
1,3437
1,15412
1,458
1,3378
1,4938
1,195
1,7061
1,3179
1,9685
1,2053
1,2833
1,3704
1,1098
1,8251
1,1193
1,13281
1,228
1,2572
1,2918
1,9180
1,7672
1,3299
1,357
1,912
1,1024
1,5108
1,2207
1,31745
1,6608
1,1639
1,8344
1,4131
1,165
1,10540
1,9360
1,1583
1,2900
1,1316
1,1762
1,18048
1,284
1,1040
1,783
1,5024
1,2100
1,7536
1,4598
1,1126
1,12949
1,6952
1,620
1,873
1,8175
1,1344
1,12230
1,224
1,10747
1,1227
1,31378
1,2519
1,2861
1,76
1,10369
1,3821
1,2280
1,444
1,9465
1,170
1,2339
1,2299
1,5443
1,16880
1,398
1,3764
1,2834
1,12353
1,6084
1,1103
1,355
1,24535
1,1162
1,545
1,6995
1,7154
1,6087
1,3850
1,14176
1,803
1,7787
1,16870
1,3721
1,4924
1,309
1,2451
1,1627
1,15894
1,7405
1,600
1,1442
1,3481
1,2231
1,5271
1,1724
1,658
1,11186
1,3078
1,2569
1,1485
1,2434
1,6227
1,238
1,1287
1,1612
1,2526
1,9639
1,1587
1,1495
1,11870
1,17907
1,2632
1,2084
1,3296
1,1969
1,2947
1,6976
1,5457
1,3514
1,5639
1,1251
1,4666
1,800
1,608
1,2142
1,16578
