frequency,statuses_count
3,991
3,545
3,437
3,1028
3,1623
3,3156
3,76
3,371
3,1096
3,51
3,1840
3,801
2,17371
2,2045
2,1061
2,156
2,1129
2,542
2,834
2,3607
2,11538
2,613
2,1151
2,3635
2,1371
2,2147
2,1366
2,2466
2,5214
2,1379
2,162
2,624
2,3230
2,1766
2,2864
2,3636
2,973
2,207
2,3705
2,317
2,4445
2,3796
2,4150
2,3606
2,2253
2,1545
2,280
2,3237
2,7423
2,2365
2,2615
2,49
2,60
2,1025
2,4928
2,2563
2,9176
2,245
2,3567
2,2459
2,249
2,3642
2,1929
2,5354
2,180
2,2457
2,8125
2,1827
2,1078
2,14956
2,3923
2,500
2,4046
2,16522
2,2117
2,12426
2,2977
2,297
2,2351
2,7159
2,1643
2,1464
2,278
2,475
2,466
2,1632
2,709
2,2949
2,5708
2,124
2,1067
2,3178
2,2568
2,2743
2,2032
2,67
2,1079
2,1730
2,4058
2,1378
2,1187
2,2706
2,1853
2,2240
2,1215
2,1106
2,3407
2,16553
2,1668
2,10173
2,1503
2,864
2,19
2,2474
2,1994
2,5109
2,4949
2,1760
2,393
2,208
2,1118
2,443
2,5581
2,975
2,2785
2,6995
2,2395
2,215
2,3520
2,632
2,2557
2,5125
2,667
2,2894
2,8624
2,2246
2,1524
2,1508
2,884
2,1218
2,7845
2,1790
2,121
2,3678
2,777
2,1718
2,296
2,7165
2,1617
2,849
2,34
2,8975
2,2203
2,302
2,15
2,4394
2,609
2,12637
2,861
2,326
2,555
2,1539
2,1642
2,1307
2,2535
2,1656
2,41
2,5145
2,5319
2,9155
2,1862
2,2255
2,1100
2,3762
2,7043
2,1936
2,1444
2,2779
2,225
2,1459
2,1887
2,2166
2,125
2,8658
2,2020
2,1039
2,4573
2,2490
2,938
2,7475
2,908
2,349
2,417
2,1905
2,851
2,491
2,1559
2,1995
2,146
2,785
2,1199
2,3858
2,5711
2,5277
2,1694
2,2732
2,1732
2,5045
2,3021
2,5469
2,783
2,1824
2,1449
2,1076
2,7657
2,569
2,504
2,202
2,3938
2,1717
2,3628
2,9002
2,1306
2,120
2,786
2,1586
2,497
2,3965
2,6287
2,3051
2,964
2,11624
2,5813
2,629
2,118
2,6342
2,831
2,408
2,2462
2,575
2,6367
2,1879
2,1034
2,324
2,204
2,9399
2,1219
2,3846
2,547
2,1027
2,1060
2,13829
2,28
2,4616
2,2133
2,205
2,2965
2,307
2,26
2,211
2,911
2,143
2,2225
2,4752
2,711
2,1670
2,13355
2,4326
2,444
2,2300
2,2268
2,3565
2,1979
2,1971
2,1249
2,1049
2,1622
2,3583
2,5910
2,881
2,487
2,1008
2,3073
2,1202
2,3850
2,1709
2,389
2,4667
2,1807
2,866
2,2551
2,2132
2,4395
2,1121
2,409
2,232
2,4091
2,4158
2,2456
2,72
2,677
2,395
2,5664
2,7554
2,420
2,985
2,197
2,1941
2,1578
2,734
2,7473
2,2704
2,161
2,23587
2,5585
2,706
2,2072
2,1270
2,412
2,514
2,2454
2,4099
2,1724
2,580
2,11855
2,1148
2,2561
2,1572
2,178
2,2433
2,4263
2,1217
2,6403
2,655
2,216
2,2371
2,10339
2,793
2,2552
2,4910
2,1252
2,2668
2,2163
2,7057
2,1308
2,12516
2,1290
2,18475
2,658
2,2813
2,5653
2,3710
2,3591
2,1945
2,6387
2,1738
2,1779
2,855
2,2547
2,3185
2,107
2,1484
2,1362
2,879
2,4296
2,1170
2,122
2,15377
2,3811
2,172
2,3456
2,5344
2,1288
2,2881
2,965
2,3460
2,237
2,876
2,963
2,527
2,3878
2,940
2,44
2,496
2,1345
2,2874
2,2679
2,907
2,888
2,1334
2,2368
2,750
2,1574
2,4600
2,1692
2,2250
2,546
2,1331
2,484
2,3666
2,2383
2,322
2,2548
2,2277
2,2078
2,66
2,10598
2,12480
2,2369
2,13257
2,2736
2,5361
2,6553
2,40
2,3068
2,1384
2,1753
2,3684
2,526
2,5185
2,1040
2,1474
2,1677
2,2426
2,325
2,598
2,6577
2,1837
2,3841
2,123
2,1
2,1992
2,5785
2,1412
2,3488
2,8748
2,1595
2,780
2,24156
2,282
2,5234
2,1907
2,170
2,1392
2,5778
2,62
2,813
2,501
2,489
2,2194
2,19583
2,5428
2,775
2,4331
2,1212
2,9903
2,5462
2,556
2,1250
2,42
2,1985
2,6125
2,38
2,308
2,812
2,4611
2,2662
2,1957
2,20539
2,152
2,2
2,1609
2,99
2,3334
2,80
2,364
2,6930
2,1209
2,3761
2,2422
2,77
2,3268
2,625
2,4688
2,558
2,10437
2,4074
2,35
2,2363
2,3820
2,3234
2,220
2,1552
2,1116
2,456
2,663
2,2909
2,2840
2,450
2,1510
2,633
2,92
2,1242
2,9
2,1186
2,683
2,55
2,957
2,769
2,1575
2,4368
2,2900
2,1767
2,357
2,1653
2,1975
2,2025
2,3698
2,129
2,523
2,3909
2,4556
2,607
2,2531
2,3888
2,386
2,1142
2,2228
2,184
2,1101
2,5473
2,3592
2,5100
2,604
2,591
2,2204
2,4176
2,921
2,1214
2,3870
2,2766
2,4848
2,230
2,4282
2,3501
2,1431
2,3993
2,6801
2,585
2,2404
2,1123
2,586
2,329
2,12366
2,2394
2,2691
2,1390
2,1094
2,2970
2,654
2,4313
2,110
2,3687
2,194
2,3464
2,4760
2,2340
2,4192
2,2502
2,967
2,6774
2,2634
2,1356
2,17791
2,351
2,2902
2,10196
2,1011
2,399
2,68
2,155
2,270
2,2628
2,852
2,577
2,492
2,503
2,1278
2,3457
2,5698
2,1319
2,4128
2,2270
2,2546
2,5378
2,2173
2,1838
2,452
2,781
2,12100
2,4821
2,2303
2,6226
2,2238
2,3259
2,968
2,25
2,4605
2,2412
2,90
2,6083
2,54
2,135
2,7076
2,14218
2,2408
2,2848
2,4682
2,5173
2,7799
2,1115
2,588
2,3401
2,6822
2,354
2,1483
2,2472
2,14
2,949
2,3896
2,261
2,9290
2,8
2,1369
2,1423
2,1980
2,1628
2,2059
2,1932
2,362
2,5678
2,88
2,3031
2,841
2,5409
2,1184
2,1666
1,28114
1,6779
1,1616
1,16275
1,4416
1,935
1,438
1,6446
1,3445
1,4030
1,8555
1,4590
1,6341
1,12724
1,1787
1,9780
1,16572
1,2414
1,1978
1,1271
1,5180
1,3852
1,7238
1,3838
1,13227
1,9715
1,12103
1,2191
1,2488
1,2598
1,7344
1,19285
1,9372
1,954
1,6216
1,3686
1,2687
1,15480
1,21892
1,638
1,14042
1,2661
1,3949
1,15942
1,17586
1,5952
1,6369
1,960
1,2198
1,3736
1,2607
1,5962
1,9642
1,6970
1,4447
1,13014
1,2520
1,7101
1,1297
1,3266
1,4372
1,13201
1,7190
1,25506
1,3465
1,12051
1,23919
1,1042
1,5512
1,10687
1,47
1,1518
1,818
1,1240
1,35817
1,4320
1,311
1,6142
1,17332
1,3622
1,2304
1,6701
1,5395
1,5862
1,2760
1,4411
1,294
1,1324
1,2553
1,5835
1,1416
1,1676
1,8091
1,9361
1,6362
1,9019
1,7956
1,12364
1,3597
1,11124
1,7048
1,4927
1,4677
1,23788
1,24132
1,2048
1,1633
1,7998
1,1582
1,10709
1,3733
1,4204
1,1984
1,5745
1,11605
1,7691
1,9570
1,8675
1,3552
1,1277
1,4236
1,25589
1,1032
1,3140
1,1454
1,243
1,8876
1,2538
1,3408
1,102
1,4575
1,1097
1,31288
1,12167
1,12216
1,9312
1,16433
1,14306
1,19724
1,8556
1,1977
1,15898
1,1834
1,14848
1,1081
1,2614
1,3223
1,1206
1,6243
1,401
1,3403
1,1443
1,10803
1,7842
1,132
1,3082
1,2272
1,3040
1,7849
1,3971
1,4870
1,6384
1,9047
1,47844
1,8079
1,6952
1,4486
1,9360
1,3553
1,5625
1,8526
1,22381
1,3112
1,894
1,2801
1,7128
1,3350
1,7296
1,2931
1,12554
1,14892
1,3362
1,3180
1,14193
1,4106
1,2712
1,2750
1,4891
1,1174
1,5239
1,5563
1,4598
1,2823
1,2797
1,1729
1,744
1,10828
1,26219
1,11625
1,718
1,4798
1,17769
1,21734
1,8447
1,190
1,4546
1,9796
1,3997
1,0
1,12622
1,231
1,2892
1,13080
1,6585
1,817
1,4127
1,18284
1,22563
1,3443
1,3696
1,3548
1,7862
1,5969
1,2747
1,8073
1,1947
1,1066
1,7452
1,21572
1,14610
1,5165
1,2485
1,1640
1,3650
1,2330
1,19304
1,3893
1,1515
1,1433
1,37
1,29170
1,1961
1,5211
1,1426
1,50890
1,5402
1,19622
1,6303
1,1276
1,2152
1,1172
1,6308
1,19406
1,9990
1,15745
1,1143
1,5557
1,8503
1,1043
1,1265
1,4944
1,2756
1,6124
1,5621
1,46120
1,4516
1,6858
1,1381
1,5685
1,453
1,17662
1,1396
1,988
1,6900
1,5740
1,4638
1,4285
1,2274
1,4536
1,7400
1,6016
1,2007
1,2475
1,8523
1,6666
1,5935
1,27
1,1344
1,3326
1,9522
1,12948
1,24975
1,6310
1,1636
1,11465
1,11312
1,6704
1,7066
1,5738
1,13502
1,3813
1,10259
1,12643
1,6842
1,7289
1,1419
1,1139
1,3235
1,3505
1,1998
1,1544
1,3630
1,323
1,5139
1,9897
1,14864
1,4420
1,3318
1,12882
1,2384
1,5928
1,1880
1,2852
1,1858
1,7393
1,374
1,1457
1,3216
1,36572
1,4034
1,3109
1,26513
1,11338
1,13343
1,4328
1,994
1,2805
1,798
1,4895
1,3025
1,3579
1,3920
1,38749
1,94
1,15763
1,7928
1,4712
1,3998
1,2114
1,2359
1,3504
1,5524
1,1619
1,7234
1,1411
1,715
1,3015
1,5250
1,856
1,2596
1,1499
1,4475
1,10653
1,1659
1,1192
1,10068
1,2316
1,682
1,39867
1,16536
1,9678
1,1068
1,3430
1,3530
1,6050
1,13362
1,10500
1,16122
1,13166
1,10414
1,19415
1,2831
1,20431
1,1823
1,13320
1,875
1,10325
1,12022
1,5849
1,3191
1,5902
1,5047
1,3206
1,1937
1,19419
1,804
1,10429
1,4029
1,7674
1,10394
1,5864
1,14745
1,14261
1,1053
1,15989
1,1241
1,18232
1,7232
1,1377
1,7278
1,16922
1,4181
1,5492
1,10856
1,826
1,2115
1,2212
1,5411
1,1808
1,40538
1,6539
1,2439
1,11740
1,1178
1,7442
1,4560
1,288
1,2950
1,38404
1,25187
1,2124
1,4428
1,6654
1,97
1,1012
1,4977
1,41626
1,5365
1,18522
1,1952
1,932
1,9968
1,366
1,116
1,8958
1,105
1,554
1,659
1,1157
1,4615
1,2498
1,18904
1,34063
1,24105
1,242
1,3574
1,5394
1,17056
1,5102
1,4976
1,3172
1,3077
1,4778
1,2284
1,25115
1,10853
1,148
1,910
1,12809
1,1000
1,4258
1,2292
1,7051
1,506
1,4317
1,7072
1,4775
1,1299
1,2172
1,5691
1,3285
1,12710
1,22780
1,541
1,15147
1,11407
1,12320
1,5956
1,4983
1,3348
1,660
1,11818
1,10690
1,870
1,5974
1,5721
1,8365
1,2102
1,1176
1,12833
1,18696
1,4923
1,5857
1,2619
1,9123
1,10363
1,21509
1,23
1,6926
1,1917
1,1913
1,1644
1,1128
1,8533
1,1863
1,474
1,18543
1,7107
1,4908
1,14992
1,3205
1,990
1,7312
1,13802
1,4017
1,5549
1,17704
1,6696
1,3221
1,25318
1,14280
1,425
1,1543
1,4620
1,9438
1,9089
1,4917
1,10821
1,763
1,1674
1,10277
1,6938
1,3113
1,5055
1,38528
1,347
1,5430
1,9702
1,7644
1,11889
1,2725
1,2452
1,27012
1,1816
1,16329
1,22632
1,13099
1,214
1,15173
1,10574
1,387
1,45333
1,1111
1,1921
1,13883
1,980
1,7160
1,10481
1,6606
1,8558
1,844
1,2318
1,2018
1,3703
1,17234
1,6768
1,2519
1,6777
1,860
1,4246
1,4755
1,5623
1,1482
1,1120
1,1815
1,4603
1,25968
1,2446
1,9671
1,16648
1,12413
1,6584
1,2626
1,12760
1,854
1,1928
1,18002
1,2353
1,1785
1,4604
1,2471
1,4658
1,18083
1,11016
1,2658
1,29645
1,5012
1,32276
1,12435
1,6157
1,10187
1,3099
1,2305
1,3042
1,9342
1,1093
1,1153
1,10582
1,1916
1,2798
1,15720
1,7512
1,1976
1,7551
1,3721
1,2392
1,1612
1,1435
1,717
1,31330
1,6656
1,12288
1,38876
1,4851
1,4287
1,2875
1,4659
1,10026
1,6509
1,4081
1,301
1,15821
1,1254
1,2565
1,2087
1,13163
1,2680
1,3005
1,6062
1,5294
1,2458
1,1872
1,7345
1,4629
1,6312
1,6497
1,3344
1,2400
1,634
1,2849
1,1312
1,15442
1,1481
1,7078
1,16511
1,65
1,5706
1,7876
1,5770
1,11082
1,1500
1,17099
1,4748
1,8023
1,3874
1,24536
1,5799
1,171
1,11116
1,4136
1,1185
1,13033
1,1954
1,2829
1,472
1,6690
1,20233
1,5259
1,5468
1,1021
1,803
1,3035
1,984
1,3691
1,2911
1,2104
1,14656
1,5105
1,3867
1,5871
1,7943
1,2981
1,2162
1,17416
1,5339
1,6592
1,14349
1,10796
1,29434
1,1793
1,3406
1,10438
1,334
1,3729
1,2961
1,7735
1,5162
1,12802
1,3953
1,3844
1,993
1,3539
1,7009
1,6193
1,2171
1,2655
1,42399
1,7349
1,21760
1,9872
1,5372
1,8598
1,6111
1,8972
1,7478
1,9351
1,2269
1,41699
1,9911
1,8908
1,1719
1,29659
1,11971
1,2012
1,21485
1,2243
1,8472
1,23966
1,1755
1,1497
1,2781
1,35141
1,14806
1,1098
1,12560
1,642
1,9053
1,131
1,4554
1,221
1,1291
1,3335
1,16607
1,5391
1,157
1,18512
1,1550
1,5939
1,115
1,13436
1,10237
1,13810
1,3353
1,1696
1,11571
1,1456
1,1226
1,4054
1,8065
1,9913
1,13773
1,6586
1,17675
1,3119
1,9648
1,4765
1,4064
1,14276
1,6137
1,3908
1,18814
1,4434
1,3864
1,7650
1,976
1,2573
1,4454
1,11100
1,23302
1,9307
1,18521
1,7633
1,583
1,274
1,7523
1,5934
1,2235
1,2208
1,21555
1,6588
1,3281
1,5470
1,4690
1,3824
1,23408
1,2161
1,1380
1,13644
1,1248
1,25665
1,29247
1,5530
1,9989
1,14851
1,12625
1,4067
1,3103
1,3145
1,671
1,9655
1,3886
1,2856
1,9551
1,167
1,8583
1,3437
1,14419
1,933
1,4002
1,589
1,10288
1,4955
1,113
1,741
1,4907
1,5122
1,13603
1,7748
1,2945
1,4874
1,13206
1,10109
1,4918
1,11741
1,3136
1,4048
1,10510
1,26894
1,3834
1,3617
1,8819
1,3535
1,5429
1,29583
1,3215
1,2513
1,7999
1,13403
1,6743
1,568
1,3310
1,3528
1,1352
1,344
1,922
1,29104
1,12136
1,5903
1,4216
1,7360
1,9917
1,18770
1,8100
1,18685
1,11509
1,5027
1,2784
1,15735
1,6491
1,3063
1,1870
1,903
1,7596
1,2135
1,8702
1,2192
1,20212
1,7291
1,15986
1,2312
1,705
1,8001
1,2091
1,3426
1,672
1,3264
1,6909
1,31057
1,9738
1,13002
1,1480
1,917
1,1188
1,2575
1,23516
1,2586
1,8409
1,1180
1,41417
1,8114
1,6901
1,2150
1,1235
1,2066
1,25687
1,823
1,1854
1,15860
1,12401
1,1942
1,4632
1,431
1,6485
1,4647
1,11920
1,8256
1,4393
1,2331
1,1160
1,10049
1,26953
1,6998
1,4797
1,3339
1,4213
1,8128
1,608
1,5094
1,6024
1,2767
1,17457
1,16463
1,9764
1,3490
1,1438
1,1363
1,12229
1,3132
1,3013
1,19934
1,995
1,3950
1,4529
1,360
1,7959
1,7253
1,9621
1,8927
1,1561
1,7822
1,8630
1,14701
1,46
1,761
1,3667
1,9810
1,531
1,22154
1,747
1,882
1,5151
1,25225
1,16512
1,6886
1,10407
1,147
1,24151
1,8574
1,3019
1,6209
1,17489
1,1300
1,2248
1,3681
1,3845
1,2008
1,10786
1,956
1,23066
1,3795
1,2035
1,981
1,16843
1,4318
1,18717
1,7307
1,436
1,4174
1,2526
1,7026
1,10145
1,8507
1,4470
1,9098
1,15603
1,5966
1,2366
1,9187
1,6620
1,5580
1,1211
1,7027
1,361
1,9754
1,13855
1,2503
1,6627
1,25113
1,12681
1,22935
1,1230
1,8491
1,7621
1,3014
1,16520
1,4363
1,1150
1,693
1,2335
1,10775
1,1292
1,16286
1,10890
1,3380
1,3322
1,18702
1,20577
1,8142
1,5220
1,6906
1,13450
1,10029
1,2510
1,2826
1,30112
1,7182
1,34972
1,2348
1,22098
1,2398
1,12800
1,20411
1,1337
1,2188
1,3228
1,7093
1,8133
1,24794
1,12616
1,11842
1,8708
1,3849
1,28494
1,13908
1,6692
1,3347
1,1795
1,2329
1,6762
1,1320
1,1473
1,5228
1,4343
1,9735
1,2137
1,6267
1,919
1,5191
1,3510
1,14711
1,15530
1,5196
1,2388
1,4000
1,32766
1,1287
1,26485
1,12066
1,5542
1,2416
1,889
1,1672
1,12408
1,539
1,5717
1,2251
1,7812
1,2497
1,1601
1,11744
1,2992
1,13926
1,5000
1,4262
1,196
1,5291
1,5776
1,24612
1,1085
1,1557
1,9222
1,1789
1,15451
1,1809
1,5553
1,12891
1,1514
1,13892
1,11663
1,6314
1,19778
1,6368
1,4027
1,1194
1,18084
1,1026
1,4984
1,13981
1,2541
1,2698
1,22350
1,1165
1,8217
1,5367
1,701
1,17906
1,2341
1,1645
1,3562
1,1222
1,4472
1,3744
1,5028
1,3632
1,6178
1,11895
1,3412
1,18828
1,24515
1,11047
1,5421
1,4043
1,4479
1,14063
1,2905
1,2617
1,5571
1,19664
1,23881
1,383
1,9935
1,14874
1,20094
1,2993
1,6195
1,9407
1,970
1,12630
1,5056
1,22194
1,8552
1,1065
1,10744
1,5955
1,8482
1,9036
1,983
1,3016
1,28699
1,8575
1,335
1,2050
1,10353
1,3948
1,2282
1,3582
1,8871
1,36068
1,4978
1,3708
1,1407
1,12020
1,2241
1,3128
1,9852
1,3509
1,6098
1,28982
1,1915
1,3166
1,2879
1,7874
1,2467
1,3356
1,6033
1,1723
1,1878
1,2413
1,4753
1,12026
1,9375
1,12595
1,9662
1,7725
1,384
1,8805
1,4018
1,7922
1,7295
1,9410
1,7014
1,2637
1,304
1,564
1,2415
1,6866
1,16842
1,18510
1,4095
1,14194
1,11793
1,17869
1,342
1,6126
1,4061
1,2210
1,9923
1,6708
1,2476
1,1669
1,25635
1,566
1,9525
1,14923
1,8546
1,2755
1,610
1,941
1,5975
1,104
1,5855
1,5806
1,4741
1,699
1,863
1,142
1,2064
1,21971
1,8462
1,4024
1,4950
1,8808
1,254
1,23274
1,2929
1,939
1,25458
1,10718
1,12990
1,3371
1,3146
1,8720
1,17960
1,7417
1,12469
1,7569
1,2742
1,3365
1,7410
1,3092
1,14120
1,723
1,4025
1,1488
1,5057
1,7403
1,1527
1,22843
1,34470
1,24091
1,12502
1,1415
1,1126
1,16372
1,548
1,2122
1,6797
1,916
1,7270
1,6435
1,11423
1,1762
1,18670
1,4506
1,8457
1,38555
1,2291
1,6496
1,6932
1,23690
1,27846
1,5963
1,2362
1,12520
1,9124
1,3283
1,666
1,8734
1,6344
1,1813
1,177
1,22834
1,4759
1,9850
1,7486
1,5744
1,8604
1,28228
1,11066
1,9479
1,445
1,2103
1,1360
1,14324
1,1680
1,17719
1,5268
1,1541
1,749
1,14595
1,29
1,16961
1,5741
1,6564
1,8885
1,257
1,2296
1,2844
1,22284
1,19127
1,2778
1,3111
1,5789
1,665
1,25368
1,28365
1,14517
1,1019
1,6533
1,442
1,3183
1,6173
1,11803
1,4602
1,4088
1,7246
1,16042
1,8689
1,5099
1,1613
1,1006
1,22711
1,5769
1,11272
1,4986
1,4577
1,3247
1,2182
1,5407
1,600
1,3645
1,3020
1,784
1,4145
1,4692
1,8961
1,3190
1,2564
1,8616
1,2338
1,2058
1,81
1,2759
1,20363
1,2701
1,7796
1,7485
1,1112
1,3499
1,11679
1,5624
1,2217
1,2145
1,2953
1,5017
1,5970
1,2715
1,3683
1,3214
1,8307
1,5774
1,4551
1,5728
1,24930
1,12645
1,1286
1,9338
1,12003
1,2088
1,6754
1,2944
1,19559
1,2357
1,9615
1,20583
1,1375
1,20383
1,997
1,6605
1,5554
1,2349
1,1968
1,1811
1,13389
1,5
1,11065
1,1533
1,27653
1,2293
1,1835
1,1893
1,9306
1,2674
1,8682
1,4169
1,1089
1,15274
1,14629
1,4286
1,15974
1,11304
1,1179
1,6280
1,4377
1,4608
1,5002
1,10291
1,10142
1,6985
1,17146
1,6544
1,4925
1,1044
1,447
1,319
1,14932
1,31950
1,2142
1,11174
1,7992
1,9969
1,971
1,114
1,11537
1,559
1,3142
1,20238
1,3416
1,12065
1,9550
1,12443
1,19780
1,872
1,9443
1,28021
1,13635
1,6770
1,10341
1,44985
1,6107
1,20932
1,2713
1,7015
1,8278
1,9631
1,4042
1,4836
1,3534
1,5666
1,11737
1,11249
1,25305
1,5392
1,2611
1,794
1,797
1,8055
1,2824
1,14005
1,12389
1,2809
1,3052
1,12162
1,2610
1,9868
1,117
1,394
1,3494
1,13003
1,1261
1,8872
1,2550
1,13569
1,12931
1,2836
1,6791
1,9309
1,1051
1,3308
1,12057
1,13462
1,1973
1,1589
1,39767
1,2925
1,4715
1,7386
1,6101
1,2667
1,6705
1,12872
1,1897
1,4380
1,5202
1,3741
1,3054
1,10941
1,5458
1,4339
1,650
1,5347
1,1983
1,7247
1,17336
1,21491
1,3611
1,3927
1,6117
1,166
1,24500
1,34508
1,6120
1,962
1,2373
1,16351
1,740
1,2576
1,3673
1,2442
1,1587
1,5240
1,5755
1,6476
1,14182
1,668
1,6923
1,7756
1,3868
1,10211
1,3327
1,7593
1,4617
1,30240
1,462
1,6229
1,12074
1,3497
1,11684
1,11623
1,3238
1,9063
1,10034
1,4544
1,1523
1,21917
1,73
1,12152
1,8283
1,516
1,2046
1,4467
1,1896
1,130
1,5030
1,1513
1,13989
1,2549
1,2590
1,6167
1,3517
1,2650
1,4514
1,5658
1,9103
1,10759
1,14827
1,405
1,2039
1,3333
1,3115
1,3393
1,8422
1,6377
1,32653
1,686
1,10449
1,8310
1,13484
1,6385
1,19772
1,3122
1,3213
1,49350
1,10056
1,2783
1,4492
1,1349
1,9181
1,25898
1,1605
1,15387
1,20248
1,11582
1,11058
1,5947
1,14427
1,6114
1,2729
1,1935
1,451
1,5657
1,6823
1,4266
1,1604
1,1737
1,14535
1,6212
1,5236
1,1950
1,9275
1,9818
1,6211
1,1865
1,549
1,10861
1,28801
1,6725
1,1726
1,534
1,4456
1,11461
1,23078
1,10351
1,1010
1,596
1,28912
1,5767
1,3352
1,17168
1,10269
1,23814
1,653
1,8706
1,21234
1,1818
1,1016
1,2044
1,5506
1,869
1,764
1,11536
1,947
1,10104
1,6187
1,1119
1,3324
1,10062
1,17748
1,1037
1,7498
1,6757
1,1386
1,3898
1,1266
1,4520
1,2017
1,8534
1,6882
1,5872
1,8559
1,1529
1,9625
1,5352
1,18473
1,198
1,8155
1,992
1,9041
1,2218
1,2491
1,1059
1,1573
1,39382
1,7019
1,3676
1,38821
1,10674
1,8452
1,2954
1,9175
1,12436
1,6217
1,2793
1,20192
1,13649
1,20658
1,22008
1,1502
1,1844
1,7820
1,4981
1,8192
1,18458
1,9059
1,1183
1,10509
1,58
1,3370
1,3925
1,2995
1,7434
1,6512
1,5223
1,2356
1,2595
1,2436
1,3293
1,2367
1,8762
1,6847
1,66438
1,1429
1,13946
1,407
1,6434
1,1063
1,7326
1,3317
1,1204
1,570
1,13979
1,9120
1,14654
1,1491
1,6038
1,5909
1,3916
1,3257
1,28668
1,4909
1,5544
1,26598
1,7585
1,3911
1,2815
1,341
1,5577
1,5498
1,6244
1,10960
1,1690
1,2070
1,11826
1,4473
1,2469
1,9446
1,2273
1,4004
1,1746
1,5925
1,457
1,10978
1,13555
1,2019
1,8541
1,3313
1,5091
1,3778
1,7153
1,2130
1,9310
1,16021
1,1939
1,6572
1,7181
1,25459
1,6460
1,14575
1,5147
1,12284
1,8540
1,473
1,904
1,11252
1,22
1,6933
1,93
1,5537
1,8745
1,3008
1,11504
1,5967
1,3563
1,8313
1,13465
1,765
1,4831
1,10354
1,2327
1,29657
1,1972
1,9597
1,8581
1,2328
1,3954
1,381
1,14819
1,10848
1,1885
1,2605
1,11158
1,1599
1,15649
1,18069
1,6808
1,10944
1,6269
1,15431
1,24551
1,5242
1,7555
1,16868
1,3831
1,13672
1,29649
1,3491
1,14127
1,2021
1,10700
1,4458
1,25134
1,10991
1,10678
1,3367
1,5705
1,4310
1,5275
1,6164
1,8456
1,13882
1,12782
1,35833
1,9482
1,377
1,31492
1,4200
1,1453
1,9074
1,6115
1,886
1,5382
1,36053
1,2407
1,1141
1,7920
1,2317
1,2982
1,5916
1,6472
1,1660
1,46204
1,1014
1,6722
1,3102
1,5917
1,25112
1,895
1,16535
1,5941
1,3626
1,13470
1,674
1,339
1,39126
1,1149
1,8802
1,4243
1,439
1,1581
1,9000
1,4371
1,7175
1,3462
1,11907
1,692
1,17635
1,7392
1,1658
1,4360
1,14615
1,37679
1,8926
1,56606
1,4521
1,52
1,16259
1,11731
1,712
1,27065
1,1733
1,3921
1,46923
1,7422
1,8640
1,12709
1,8459
1,1462
1,5449
1,3204
1,2600
1,6072
1,7204
1,2477
1,4525
1,1004
1,897
1,14309
1,3515
1,905
1,6441
1,9593
1,2215
1,10672
1,1721
1,21646
1,4584
1,5809
1,13401
1,1275
1,26359
1,2506
1,8243
1,2752
1,12271
1,521
1,17445
1,27722
1,3931
1,5870
1,1237
1,5491
1,6110
1,2076
1,14402
1,2252
1,5167
1,24798
1,44718
1,5483
1,15678
1,244
1,1780
1,100
1,2940
1,318
1,550
1,6429
1,8960
1,12048
1,1868
1,3917
1,2678
1,1348
1,7542
1,1158
1,8119
1,17142
1,6925
1,21704
1,2997
1,1342
1,9051
1,5312
1,1314
1,1700
