frequency,statuses_count
2,14071
2,3482
2,665
2,1476
2,7623
2,7642
2,226
2,7818
2,20
2,251
2,10449
2,1734
2,8015
2,298
2,872
2,1300
2,268
2,1837
2,1014
2,241
2,263
2,2071
2,3544
2,259
2,36
2,10010
2,1764
2,87
2,8054
2,9511
2,5864
2,318
2,2870
2,1453
2,28
2,1518
2,1509
2,2214
2,2980
2,1114
2,1284
2,102
2,117
2,1636
2,272
2,1013
2,2951
2,1275
2,1174
2,786
2,303
2,809
2,800
2,523
2,1890
2,135
2,552
2,8849
2,2270
2,520
2,1082
2,2280
2,2207
2,5388
2,1533
2,1497
2,3106
2,628
2,1255
2,1031
2,1867
2,3750
2,1251
2,21156
2,41
2,644
2,247
2,6304
2,2430
2,2674
2,1697
2,1583
2,75
2,1827
2,3792
2,121
2,1382
2,7648
2,2001
2,4720
2,7693
2,717
2,1327
2,2410
2,392
2,2787
2,2321
2,4473
2,3015
2,641
2,1353
2,1380
2,12030
2,3150
2,1908
2,321
2,521
2,3399
2,2668
2,257
2,5363
2,2027
2,650
2,1629
2,1296
2,4186
2,2694
2,1329
2,967
2,1271
2,9299
2,2792
2,8621
2,1150
2,1751
2,549
2,1784
2,5129
2,1541
2,265
2,3706
2,2717
2,7553
2,753
2,176
2,1422
2,4147
2,978
2,2240
2,218
2,602
2,438
2,2201
2,698
2,185
2,18
2,2265
2,897
2,6104
2,89
2,9399
2,965
2,733
2,6
2,54
2,8328
2,1888
2,1162
2,1367
2,15
2,170
2,2534
2,55
2,2221
2,1426
2,5245
2,2648
2,2021
2,1820
2,852
2,2786
2,4423
2,1102
2,9575
2,296
2,10267
2,14744
2,2046
2,1169
2,320
2,2925
2,51
2,870
2,570
2,500
2,607
2,853
2,1701
2,5704
2,1625
2,648
2,8135
2,8113
2,1774
2,9658
2,1399
2,5965
2,124
2,74
2,820
2,2750
2,2568
2,878
2,1451
2,984
2,335
2,7284
2,1458
2,694
2,2904
2,18283
2,1230
2,3857
2,4660
2,6706
2,686
2,9648
2,2356
2,1126
2,2491
2,691
2,242
2,1971
2,5576
2,1276
2,2077
2,2570
2,2644
2,5
2,771
2,5480
2,7175
2,6571
2,11383
2,3211
2,6237
2,718
2,5896
2,13554
2,407
2,485
2,2009
2,64
2,167
2,5505
2,1475
2,687
2,2678
2,2084
2,1295
2,106
2,4272
2,9358
2,415
2,5048
2,768
2,501
2,489
2,5200
2,758
2,960
2,1413
2,1778
2,5018
2,1834
2,732
2,2891
2,3766
2,860
2,639
2,168
2,3397
2,1414
2,3062
2,918
2,2277
2,39411
2,4612
2,1109
2,1339
2,3337
2,2701
2,947
2,498
2,942
2,4437
2,1562
2,316
2,191
2,5546
2,4763
2,848
2,205
2,35
2,4555
2,2301
1,90
1,3256
1,44399
1,2595
1,2688
1,16864
1,9091
1,1950
1,11431
1,1854
1,6479
1,3438
1,4178
1,1017
1,11411
1,2460
1,17918
1,2184
1,5140
1,803
1,361
1,17990
1,13056
1,3719
1,178
1,5437
1,40
1,4130
1,17039
1,2835
1,12380
1,3223
1,15366
1,22202
1,1647
1,11737
1,3768
1,22822
1,10452
1,15355
1,2443
1,6118
1,10207
1,635
1,12747
1,1969
1,4804
1,1487
1,13733
1,1478
1,18150
1,5921
1,12386
1,4395
1,3161
1,1081
1,8013
1,9382
1,2095
1,5535
1,2290
1,7439
1,2457
1,10457
1,7170
1,27470
1,3307
1,39827
1,2942
1,58596
1,400
1,1211
1,1700
1,24352
1,19319
1,6189
1,6959
1,12976
1,7291
1,21032
1,3823
1,868
1,25176
1,21223
1,12470
1,1788
1,4668
1,7317
1,4818
1,8460
1,17435
1,1843
1,21972
1,3614
1,10785
1,935
1,21997
1,6277
1,5032
1,12644
1,1692
1,8920
1,414
1,5747
1,5963
1,3753
1,2785
1,13255
1,5395
1,7002
1,3867
1,1957
1,5005
1,874
1,7730
1,2109
1,1737
1,7265
1,13372
1,18677
1,10963
1,2017
1,7946
1,4284
1,8718
1,6428
1,13663
1,5157
1,19863
1,7912
1,3232
1,1907
1,1519
1,2490
1,1545
1,7048
1,2911
1,6387
1,2684
1,6160
1,29049
1,1479
1,12321
1,1525
1,875
1,2604
1,2092
1,9797
1,6032
1,1513
1,7198
1,1122
1,6787
1,108
1,6267
1,15137
1,12835
1,1962
1,2157
1,8370
1,8762
1,12381
1,21877
1,25583
1,6955
1,20151
1,5674
1,3344
1,16332
1,3798
1,1237
1,9194
1,5977
1,98
1,4242
1,531
1,2560
1,2943
1,1067
1,752
1,43327
1,12324
1,9404
1,417
1,4702
1,8707
1,926
1,14201
1,486
1,9339
1,13239
1,12664
1,8118
1,4415
1,787
1,2639
1,1984
1,6287
1,5122
1,9688
1,17208
1,2224
1,4319
1,9531
1,14175
1,776
1,29651
1,5049
1,34194
1,5237
1,2982
1,17083
1,5021
1,22614
1,5187
1,5304
1,9961
1,1265
1,3906
1,14509
1,9860
1,10144
1,6773
1,5534
1,6751
1,28780
1,4547
1,9015
1,8837
1,864
1,910
1,4755
1,26165
1,4238
1,5177
1,7770
1,2484
1,7374
1,1471
1,7005
1,1818
1,6999
1,6677
1,3776
1,5567
1,33046
1,10305
1,34615
1,350
1,1556
1,10908
1,3329
1,8308
1,4732
1,10213
1,9150
1,12173
1,6650
1,14155
1,4827
1,37818
1,10579
1,3331
1,6617
1,4179
1,2591
1,5254
1,9478
1,2893
1,2617
1,19754
1,4449
1,2121
1,1112
1,3774
1,56245
1,11009
1,11120
1,1355
1,428
1,29565
1,14765
1,4432
1,35728
1,2135
1,8502
1,21356
1,2313
1,1866
1,3209
1,1703
1,21311
1,18787
1,670
1,12
1,13838
1,3767
1,3064
1,149
1,11509
1,25443
1,6318
1,12437
1,12872
1,6689
1,13184
1,442
1,3641
1,19763
1,3305
1,3408
1,1289
1,13637
1,13890
1,8264
1,8998
1,829
1,5454
1,4231
1,25337
1,10967
1,4797
1,8039
1,3734
1,2143
1,18588
1,12257
1,6980
1,11088
1,11108
1,1912
1,1661
1,3993
1,294
1,1409
1,17254
1,1467
1,3198
1,810
1,22799
1,2047
1,35156
1,779
1,11212
1,1881
1,5167
1,3002
1,1135
1,5496
1,5911
1,5077
1,1256
1,2718
1,18436
1,10546
1,6411
1,14349
1,561
1,1992
1,6229
1,4880
1,1084
1,4355
1,2480
1,229
1,1117
1,1165
1,7702
1,1183
1,10041
1,3003
1,3154
1,2908
1,8806
1,7689
1,13155
1,18284
1,2464
1,7844
1,1385
1,2153
1,3543
1,836
1,28261
1,6519
1,13531
1,2761
1,14676
1,1307
1,5084
1,5651
1,2563
1,4328
1,14188
1,6018
1,4538
1,3327
1,1836
1,2645
1,28577
1,1242
1,8269
1,16892
1,1966
1,70
1,1195
1,18776
1,35926
1,1869
1,18089
1,402
1,47
1,12252
1,5748
1,12847
1,6563
1,397
1,17490
1,6324
1,8941
1,34559
1,1933
1,4076
1,9647
1,9630
1,4034
1,3073
1,1790
1,10438
1,5837
1,10161
1,12293
1,7577
1,17680
1,7445
1,1229
1,1670
1,1173
1,2779
1,15716
1,10480
1,2794
1,21684
1,3422
1,6882
1,18374
1,4909
1,2112
1,893
1,1904
1,16691
1,13834
1,5036
1,3647
1,25046
1,2383
1,1346
1,1718
1,9022
1,1361
1,2818
1,7219
1,7671
1,1154
1,9369
1,2790
1,4912
1,17512
1,1075
1,18160
1,8835
1,3132
1,3361
1,8415
1,27228
1,36051
1,177
1,4358
1,374
1,7451
1,10752
1,9286
1,1547
1,1009
1,13603
1,2187
1,2151
1,7630
1,1281
1,4212
1,29058
1,3383
1,3137
1,1597
1,6779
1,3317
1,12166
1,11311
1,11817
1,2525
1,6936
1,563
1,38799
1,571
1,1684
1,4137
1,276
1,7923
1,7595
1,10024
1,2638
1,15567
1,6582
1,19273
1,616
1,46698
1,8357
1,4421
1,430
1,8697
1,3633
1,24582
1,1443
1,4292
1,19147
1,199
1,5179
1,4926
1,406
1,2477
1,749
1,20453
1,2405
1,3480
1,2996
1,10427
1,2732
1,31386
1,11722
1,5198
1,2937
1,892
1,3526
1,82
1,1876
1,16641
1,10867
1,3412
1,2505
1,906
1,3288
1,1645
1,1148
1,3619
1,4394
1,1326
1,159
1,5053
1,3269
1,72290
1,17602
1,7187
1,3520
1,9733
1,791
1,4674
1,18045
1,3114
1,9050
1,240
1,708
1,9444
1,1898
1,2478
1,10728
1,10366
1,2328
1,6776
1,387
1,16338
1,676
1,660
1,8386
1,7059
1,6633
1,1574
1,144
1,7920
1,4153
1,13736
1,2731
1,6538
1,2403
1,518
1,3678
1,16197
1,8704
1,30013
1,313
1,7548
1,2020
1,4029
1,389
1,6341
1,1671
1,13961
1,9427
1,689
1,6431
1,17855
1,15745
1,1167
1,1988
1,13029
1,9242
1,412
1,13668
1,14540
1,4270
1,4327
1,861
1,11648
1,41148
1,3873
1,9811
1,3287
1,16767
1,1948
1,6199
1,4769
1,9838
1,4954
1,821
1,2999
1,2773
1,30992
1,2643
1,3701
1,2294
1,1877
1,722
1,466
1,1823
1,180
1,16756
1,1868
1,11434
1,11438
1,4789
1,6559
1,2666
1,6818
1,16357
1,301
1,12436
1,873
1,3793
1,393
1,4779
1,4985
1,3126
1,902
1,3616
1,794
1,2324
1,5669
1,8513
1,16126
1,3193
1,3628
1,24628
1,20211
1,16082
1,13493
1,654
1,764
1,184
1,327
1,1177
1,6259
1,3739
1,5285
1,18798
1,2636
1,9906
1,556
1,1753
1,3579
1,4097
1,2209
1,18445
1,4712
1,2394
1,10447
1,1909
1,12574
1,1397
1,14054
1,7758
1,12491
1,15501
1,28957
1,2176
1,10565
1,410
1,3378
1,621
1,12095
1,7970
1,114
1,1722
1,1773
1,1474
1,12421
1,2973
1,310
1,8427
1,2655
1,7016
1,6551
1,1123
1,3109
1,840
1,7726
1,8087
1,2767
1,3880
1,2562
1,7332
1,19185
1,4349
1,4975
1,2303
1,5002
1,1606
1,974
1,3174
1,728
1,20097
1,5224
1,750
1,2601
1,4158
1,6757
1,2548
1,2661
1,4652
1,2436
1,11609
1,11711
1,41060
1,17316
1,754
1,3191
1,13312
1,3148
1,21621
1,3088
1,12062
1,22680
1,5215
1,3627
1,3246
1,7309
1,7021
1,8193
1,2186
1,11864
1,4667
1,1097
1,620
1,4024
1,2422
1,401
1,4125
1,6446
1,4463
1,454
1,6552
1,11249
1,140582
1,14293
1,18369
1,395
1,3658
1,1610
1,12140
1,17
1,17470
1,2425
1,22933
1,5292
1,2070
1,8358
1,4033
1,536
1,1240
1,5840
1,2768
1,391
1,11618
1,13106
1,5828
1,17177
1,385
1,3186
1,17093
1,1163
1,4639
1,23360
1,11566
1,3998
1,11621
1,21297
1,1452
1,9568
1,12443
1,1641
1,17994
1,6290
1,3101
1,24396
1,1277
1,1372
1,1780
1,18316
1,15087
1,32344
1,2220
1,1411
1,17987
1,7969
1,12555
1,494
1,3918
1,3128
1,930
1,16908
1,2086
1,3420
1,10640
1,15714
1,9728
1,16030
1,1713
1,11659
1,4010
1,23595
1,5827
1,1308
1,8263
1,3756
1,23599
1,3233
1,25047
1,9304
1,6826
1,8003
1,4878
1,9731
1,24873
1,1551
1,11293
1,3886
1,21813
1,2208
1,5809
1,26110
1,3744
1,10562
1,4081
1,203
1,8002
1,11690
1,5552
1,1561
1,4420
1,3854
1,4318
1,8827
1,5127
1,31063
1,163
1,677
1,2340
1,1488
1,9606
1,5970
1,625
1,1405
1,1555
1,16363
1,10868
1,23432
1,7778
1,21975
1,3982
1,5768
1,735
1,5615
1,1768
1,15859
1,5402
1,2338
1,7299
1,3663
1,11574
1,26190
1,12180
1,4795
1,17344
1,18363
1,22911
1,2311
1,21820
1,9732
1,6442
1,461
1,12471
1,9537
1,15740
1,5233
1,2276
1,16048
1,6050
1,5983
1,7143
1,1147
1,17284
1,3226
1,6593
1,4112
1,2927
1,1955
1,2800
1,14919
1,927
1,557
1,2317
1,5485
1,2173
1,10832
1,299
1,5687
1,1334
1,3462
1,8779
1,5594
1,13438
1,3736
1,667
1,578
1,2875
1,8859
1,15239
1,2182
1,10037
1,1192
1,532
1,4045
1,366
1,9779
1,6785
1,7065
1,4093
1,4269
1,15019
1,12341
1,680
1,1938
1,2061
1,8875
1,3700
1,15952
1,23038
1,15715
1,3027
1,1423
1,9198
1,25702
1,18570
1,13703
1,1297
1,5390
1,13501
1,1943
1,3481
1,25106
1,1253
1,1680
1,4233
1,24429
1,7643
1,580
1,1628
1,2
1,4645
1,526
1,3693
1,10794
1,14625
1,7000
1,745
1,6087
1,290
1,5802
1,13903
1,596
1,5758
1,4567
1,2805
1,25471
1,8548
1,22220
1,5553
1,1424
1,2569
1,9213
1,6231
1,5854
1,4588
1,11151
1,7393
1,2139
1,1615
1,1215
1,2665
1,16847
1,6833
1,19408
1,1607
1,9376
1,24540
1,3968
1,8289
1,1483
1,4044
1,4891
1,364
1,8624
1,18368
1,9476
1,4072
1,2956
1,3884
1,15172
1,8053
1,1332
1,15880
1,3278
1,342
1,12308
1,43274
1,1632
1,2664
1,5222
1,5644
1,2657
1,6188
1,2712
1,1158
1,1839
1,10373
1,5025
1,12127
1,20190
1,5714
1,2312
1,4429
1,1243
1,3037
1,509
1,51937
1,13504
1,1999
1,164
1,16894
1,4435
1,75131
1,9814
1,656
1,10405
1,8288
1,1605
1,3212
1,10636
1,13333
1,1484
1,6555
1,14763
1,9338
1,1191
1,7085
1,22448
1,587
1,22
1,2972
1,9071
1,599
1,968
1,3472
1,2817
1,3245
1,4438
1,2215
1,9243
1,5692
1,3497
1,3821
1,2149
1,12129
1,1501
1,11735
1,16792
1,7823
1,4135
1,6467
1,1801
1,6707
1,1153
1,2922
1,4392
1,762
1,6658
1,7549
1,4387
1,3893
1,77
1,13592
1,13959
1,19775
1,3119
1,3504
1,1796
1,6931
1,2442
1,11237
1,1838
1,26932
1,2529
1,11338
1,7831
1,6746
1,4596
1,2851
1,16475
1,4510
1,9297
1,3650
1,9542
1,4597
1,15161
1,19530
1,12085
1,1156
1,4399
1,2033
1,334
1,10677
1,8553
1,44954
1,308
1,4785
1,13864
1,19879
1,7673
1,9262
1,21133
1,15040
1,9991
1,5357
1,7269
1,5075
1,1132
1,34118
1,1060
1,2287
1,8865
1,1826
1,1302
1,9390
1,487
1,7888
1,1164
1,9628
1,15597
1,2513
1,6922
1,7519
1,3805
1,9619
1,14654
1,352
1,2450
1,6095
1,9044
1,11114
1,11199
1,3267
1,503
1,4245
1,4136
1,13565
1,12698
1,1845
1,3985
1,798
1,2550
1,502
1,12591
1,5522
1,31582
1,19251
1,23439
1,1188
1,9470
1,10612
1,5968
1,1056
1,579
1,23930
1,9421
1,9410
1,21960
1,5248
1,10527
1,7691
1,1809
1,2824
1,4554
1,3869
1,6767
1,3490
1,1817
1,6592
1,14835
1,3230
1,9218
1,1248
1,4534
1,47919
1,20689
1,4476
1,9867
1,113
1,3625
1,5504
1,11238
1,3279
1,8420
1,10359
1,4497
1,17277
1,13122
1,18220
1,15349
1,9540
1,28486
1,15527
1,674
1,13187
1,882
1,1567
1,2315
1,38
1,2206
1,424
1,3584
1,22055
1,575
1,7750
1,966
1,4155
1,195
1,197
1,2798
1,2512
1,18880
1,1280
1,5378
1,7615
1,4531
1,6590
1,2377
1,3713
1,538
1,2698
1,5214
1,45706
1,1921
1,6536
1,11820
1,107
1,4533
1,11655
1,524
1,8265
1,17809
1,22365
1,1523
1,2631
1,5521
1,5818
1,5964
1,25230
1,790
1,3552
1,17051
1,6949
1,3479
1,6995
1,4408
1,138
1,2582
1,4764
1,9522
1,2088
1,4750
1,6067
1,2642
1,13788
1,769
1,5804
1,15924
1,7049
1,550
1,14669
1,1435
1,9717
1,14861
1,2806
1,14253
1,9747
1,2771
1,9854
1,4778
1,3188
1,12446
1,950
1,7915
1,15119
1,20433
1,8072
1,17409
1,560
1,3590
1,15221
1,5619
1,2708
1,3045
1,14746
1,8522
1,1544
1,17727
1,18968
1,2497
1,7934
1,4604
1,3824
1,14942
1,2575
1,6953
1,35062
1,18832
1,24363
1,3009
1,4811
1,12150
1,13654
1,16877
1,924
1,29660
1,16572
1,6975
1,8714
1,4105
1,3253
1,4117
1,8754
1,789
1,15001
1,827
1,20222
1,16183
1,9674
1,17457
1,20489
1,2541
1,13747
1,1995
1,9980
1,2347
1,29316
1,32733
1,4311
1,1963
1,1336
1,464
1,527
1,653
1,13293
1,2272
1,3751
1,11351
1,6227
1,2028
1,6120
1,29158
1,3831
1,448
1,4756
1,7278
1,6102
1,39500
1,4244
1,4192
1,8786
1,434
1,23766
1,9899
1,23081
1,1578
1,4194
1,11104
1,8903
1,12656
1,2110
1,4267
1,6409
1,8189
1,2250
1,1763
1,22685
1,7080
1,20670
1,4366
1,1587
1,4289
1,2764
1,2581
1,24196
1,8310
1,5043
1,12229
1,11936
1,1581
1,1653
1,6157
1,2289
1,2687
1,962
1,7766
1,830
1,7639
1,186
1,2068
1,4860
1,1029
1,427
1,6410
1,3640
1,2531
1,7542
1,437
1,28301
1,741
1,1600
1,929
1,7994
1,3687
1,1416
1,963
1,624
1,879
1,1672
1,4914
1,3347
1,3363
1,11785
1,15738
1,12923
1,2567
1,5841
1,3445
1,8395
1,9029
1,7033
1,156
1,4864
1,7001
1,1262
1,14841
1,2988
1,16869
1,1061
1,3489
1,3066
1,581
1,5376
1,11010
1,16066
1,7904
1,4007
1,10936
1,4816
1,593
1,25688
1,3310
1,9944
1,11058
1,9746
1,3851
1,27459
1,3580
1,3471
1,1550
1,16679
1,10188
1,1614
1,8017
1,6391
1,13369
1,5787
1,3532
1,9007
1,7597
1,3474
1,1716
1,3458
1,3499
1,18757
1,506
1,7261
1,1125
1,4241
1,642
1,1568
1,20591
1,1439
1,12021
1,2055
1,9847
1,1654
1,3176
1,13269
1,2579
1,1802
1,5315
1,4887
1,10170
1,33776
1,1524
1,161
1,3026
1,748
1,2646
1,7438
1,14902
1,1848
1,3294
1,6187
1,11201
1,14491
1,15058
1,26
1,227
1,6212
1,4075
1,8732
1,6110
1,469
1,467
1,5538
1,24976
1,6651
1,3302
1,1005
1,6107
1,21749
1,3651
1,3999
1,11703
1,638
1,5691
1,365
1,11756
1,8561
1,10177
1,1460
1,1099
1,3250
1,52
1,1990
1,533
1,9222
1,6631
1,9438
1,1235
1,3715
1,16732
1,13899
1,18810
1,3972
1,6214
1,1130
1,18330
1,188
1,4505
1,2117
1,2433
1,7110
1,14909
1,19211
1,1677
1,4427
1,2625
1,1306
1,17168
1,1142
1,2846
1,5634
1,2091
1,9319
1,1406
1,12048
1,18206
1,4817
1,10528
1,3429
1,11686
1,3220
1,8178
1,9332
1,12867
1,6948
1,1611
1,1750
1,662
1,8690
1,8596
1,19149
1,4417
1,5329
1,21638
1,6430
1,5650
1,1021
1,1045
1,2437
1,1979
1,3365
1,18802
1,5181
1,610
1,3511
1,7342
1,2339
1,6857
1,778
1,3800
1,3720
1,1396
1,2573
1,6356
1,13748
1,1189
1,8757
1,2583
1,1303
1,1196
1,1553
1,5161
1,5607
1,8669
1,24759
1,2385
1,2318
1,5115
1,540
1,1590
1,11051
1,4931
1,1290
1,1789
1,284
1,964
1,10153
1,2145
1,5952
1,832
1,8150
1,11487
1,3444
1,21350
1,2193
1,2735
1,13955
1,6373
1,6630
1,2736
1,496
1,58014
1,3582
1,4335
1,2164
1,3433
1,8879
1,271
1,8076
1,71
1,13069
1,760
1,3943
1,1038
1,1759
1,3316
1,8791
1,88
1,1975
1,17034
1,5938
1,30090
1,12608
1,5986
1,10159
1,2506
1,9935
1,1113
1,20495
1,5558
1,27076
1,2415
1,15551
1,3847
1,8305
1,35361
1,13374
1,2958
1,5038
1,1149
1,5136
1,5656
1,13850
1,206
1,27858
1,9565
1,6574
1,7696
1,6403
1,2180
1,6480
1,3670
1,8728
1,7748
1,3301
1,19491
1,2022
1,5843
1,3788
1,4431
1,10277
1,10669
1,13181
1,2871
1,1531
1,2862
1,1803
1,12233
1,6105
1,10843
1,6155
1,15950
1,17207
1,11542
1,6198
1,45896
1,8315
1,5589
1,17483
1,5520
1,3950
1,7188
1,13450
1,83
1,1285
1,25014
1,8397
1,9117
1,5372
1,4790
1,3914
1,7011
1,3814
1,13713
1,12050
1,5832
1,5996
1,3602
1,995
1,15046
1,1532
1,27458
1,326
1,6057
1,8831
1,9611
1,3428
1,11451
1,1091
1,12099
1,3702
1,5394
1,2114
1,1333
1,246
1,5124
1,558
1,3380
1,1015
1,2016
1,3953
1,1749
1,10250
1,9293
1,8080
1,3583
1,2754
1,1878
1,7897
1,6577
1,6348
1,375
1,7590
1,9328
1,29696
1,3975
1,2314
1,3477
1,11510
1,9409
1,31278
1,1462
1,16909
1,3315
1,5154
1,1911
1,24786
1,4773
1,3144
1,5662
1,16443
1,10200
1,1646
1,4208
1,15497
1,15288
1,2896
1,3373
1,7134
1,770
1,2653
1,6429
1,17391
1,666
1,7699
1,10792
1,16065
1,1227
1,10357
1,10245
1,15866
1,2228
1,261
1,5617
1,13648
1,2843
1,10269
1,4489
1,16953
1,12306
1,11657
1,681
1,3572
1,11141
1,5139
1,7796
1,9532
1,5915
1,6381
1,100
1,451
1,6306
1,27857
1,1356
1,2663
1,5461
1,7132
1,6167
1,13371
1,4617
1,24061
1,1508
1,14624
1,18433
1,1799
1,146
1,457
1,6235
1,11740
1,6580
1,33859
1,20783
1,2627
1,7196
1,3004
1,6952
1,4341
1,4772
1,1530
1,5028
1,3156
1,2879
1,1707
1,7243
1,2868
1,30277
1,10846
1,7909
1,21867
1,36555
1,7787
1,10590
1,12696
1,4504
1,4579
1,4844
1,2654
1,5564
1,13842
1,10723
1,811
1,2170
1,6881
1,5107
1,1728
1,13432
1,3822
1,31128
1,4418
1,4871
1,2697
1,2647
1,2917
1,2160
1,25292
1,2935
1,7886
1,9810
1,14689
1,548
1,4456
1,73
1,14262
1,22256
1,14803
1,6158
1,2616
1,5288
1,3794
1,1691
1,8200
1,5380
1,5500
1,6293
1,5660
1,6022
1,1591
1,5223
1,1387
1,2419
1,19647
1,604
1,11590
1,4290
1,12622
1,10330
1,1730
1,5814
1,655
1,7201
1,7817
1,8040
1,7264
1,3375
1,21357
1,8069
1,4298
1,2753
1,1546
1,10496
1,2641
1,4614
1,281
1,3261
1,693
1,9631
1,7688
1,3923
1,22807
1,35025
1,7274
1,3570
1,2279
1,1563
1,4491
1,2266
1,1016
1,14331
1,958
1,1105
1,3196
1,5609
1,63522
1,1510
1,2262
1,7541
1,16697
1,10991
1,13447
1,3692
1,10128
1,5683
1,1575
1,14451
1,5718
1,39
1,23946
1,516
1,3049
1,13563
1,9921
1,504
1,9992
1,17562
1,17174
1,6608
1,2811
1,22851
1,19604
1,993
1,4805
1,8351
1,17525
1,3860
1,16887
1,10116
1,13829
1,2284
1,1626
1,6887
1,18085
1,17256
1,1145
1,4852
1,1394
1,47902
1,8530
1,4068
1,66
1,14772
1,921
1,7922
1,5116
1,11231
1,10789
1,13174
1,12610
1,6211
1,368
1,6902
1,18425
1,5869
1,12289
1,9507
1,14447
1,3292
1,7677
1,1309
1,12513
1,3102
1,6140
1,933
1,5125
1,14018
1,3828
1,2418
1,1916
1,9394
1,9772
1,1637
1,8939
1,863
1,4834
1,1330
1,10727
1,663
1,1744
1,2274
1,305
1,13416
1,10484
1,2255
1,1942
1,1063
1,2252
